step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
15,0.9998359680175781,0.9553161636582466,2.120800000060541e-05,2.41179237186033e-05,fast,LearningControllerState.STABLE,0.011129951089833057,9.58310852050559e-05,0.0001852399824224804,1770136388.509364
16,0.999722421169281,0.9641974151604535,2.2959000000710716e-05,2.3886138975024785e-05,robust,LearningControllerState.STABLE,0.008881251502206977,0.00030053783071970486,0.00015721977615346105,1770136388.510305
17,0.9998951554298401,0.9713369632143309,2.2125000000094985e-05,2.3533911180038827e-05,fast,LearningControllerState.STABLE,0.007139548053877398,0.0001307287559511039,0.0001269695701600071,1770136388.51131
18,0.9995920658111572,0.9769879837336962,2.6125000000654097e-05,2.4052128944161883e-05,robust,LearningControllerState.STABLE,0.00565102051936528,0.00043405918884342753,0.00023290076846294028,1770136388.512384
19,0.999695360660553,0.9815294591190676,7.175000000003706e-05,3.359170315533692e-05,fast,LearningControllerState.STABLE,0.0045414753853714185,0.0003181322479246518,0.00037638933944705855,1770136388.513636
20,0.9998682737350464,0.9851972220422633,2.9249999999869658e-05,3.272336252424347e-05,fast,LearningControllerState.STABLE,0.0036677629231957054,0.00016097626495348294,0.00024694044113182656,1770136388.515202
21,0.999768853187561,0.9881115482713229,2.4666999999922723e-05,3.1112090019379324e-05,robust,LearningControllerState.STABLE,0.002914326229059516,0.00025581381243888757,0.00012134912890626737,1770136388.516203
22,0.9997563362121582,0.99044050585949,2.224999999977939e-05,2.933967201545934e-05,robust,LearningControllerState.STABLE,0.002328957588167091,0.00038013898504640764,0.00026591378784157627,1770136388.517568
23,0.9998995065689087,0.9923323060013738,2.1917000000648557e-05,2.7855137612497183e-05,fast,LearningControllerState.STABLE,0.001891800141883837,0.0001994167020882287,0.00012241043109195715,1770136388.5189052
24,0.9998497366905212,0.9938357921392034,2.3416999999525956e-05,2.696751008990294e-05,robust,LearningControllerState.STABLE,0.0015034861378295794,0.00017368030947828572,0.00028009969329811923,1770136388.5198479
25,0.9997735619544983,0.9950233461022624,2.4917000000179712e-05,2.6557408071958298e-05,robust,LearningControllerState.STABLE,0.0011875539630590293,0.00020010832995609462,0.0002513550455018887,1770136388.5208251
26,0.9997789263725281,0.9959744621563156,2.2041999999444783e-05,2.5654326457455597e-05,robust,LearningControllerState.STABLE,0.0009511160540531804,0.00012771184939630587,0.0002431156274713686,1770136388.5218072
27,0.9994221925735474,0.996664008239762,2.2083000000172603e-05,2.4940061165998998e-05,fast,LearningControllerState.STABLE,0.0006895460834464018,0.00020188967858913998,0.0005998904264528093,1770136388.52276
28,0.9996784329414368,0.997266893180097,2.3957999999879576e-05,2.4743648932775114e-05,robust,LearningControllerState.STABLE,0.0006028849403350023,0.000345525058563112,0.00013174952316319377,1770136388.523713
29,0.9995887875556946,0.9977312720552166,2.2125000000094985e-05,2.421991914623909e-05,fast,LearningControllerState.STABLE,0.00046437887511963094,0.00010899645596307295,0.0004333374443055149,1770136388.524673
30,0.9996597766876221,0.9981169729816978,2.3374999999603574e-05,2.405093531691199e-05,robust,LearningControllerState.STABLE,0.0003857009264811584,0.00036359831237753326,0.00013343126715081866,1770136388.52562
31,0.999841570854187,0.9984618925561957,2.2375000000351974e-05,2.371574825359999e-05,fast,LearningControllerState.STABLE,0.0003449195744978928,0.00011114801388512063,0.00018080414581334026,1770136388.5265641
32,0.9996501803398132,0.9986995501129192,2.3624999999860563e-05,2.3697598602852105e-05,robust,LearningControllerState.STABLE,0.00023765755672355837,0.00037344466018662814,0.00020828451519783187,1770136388.5275872
33,0.9998452067375183,0.9989286814378391,2.2624999999720785e-05,2.3483078882225843e-05,fast,LearningControllerState.STABLE,0.00022913132491986232,0.00019117751712016684,0.00017741826248141024,1770136388.52862
34,0.9995275139808655,0.9990484479464444,2.9624999999811052e-05,2.4711463105742886e-05,robust,LearningControllerState.STABLE,0.00011976650860534566,0.0005021110191343325,0.00022277739715637068,1770136388.5299578
35,0.9996638298034668,0.999171524317849,2.224999999977939e-05,2.421917048455019e-05,fast,LearningControllerState.STABLE,0.000123076371404518,0.00032117015420496386,0.0003584201965329825,1770136388.530986
36,0.9997003674507141,0.999277292944422,2.374999999954497e-05,2.4125336387549147e-05,robust,LearningControllerState.STABLE,0.00010576862657307728,0.00032338254928543364,0.00024933088265921555,1770136388.53195
37,0.9997835159301758,0.9993785375415729,2.200000000041058e-05,2.3700269110121435e-05,fast,LearningControllerState.STABLE,0.00010124459715088463,0.0003404832916258371,0.00023848406982462933,1770136388.532904
38,0.9994937777519226,0.9994015855836429,2.379100000027279e-05,2.3718415288151705e-05,robust,LearningControllerState.STABLE,2.304804206998412e-05,0.0005300132480776654,0.0001780145414427281,1770136388.533876
39,0.9998463988304138,0.9994905482329972,2.200000000041058e-05,2.3374732230603482e-05,fast,LearningControllerState.STABLE,8.89626493543183e-05,0.00040099768066337305,0.00017560116958659222,1770136388.534837
40,0.9995856285095215,0.9995095642883022,2.3375000000491752e-05,2.3374785784581138e-05,robust,LearningControllerState.STABLE,1.901605530496564e-05,0.0004377464904790074,0.0001618732641288645,1770136388.535816
41,0.9998758435249329,0.9995828201356284,2.2042000000332962e-05,2.3108228627731506e-05,fast,LearningControllerState.STABLE,7.32558473262035e-05,0.00031986008453355197,0.00014619847506747163,1770136388.536758
42,0.9994677901268005,0.9995598141338629,2.3207999999996787e-05,2.312818290218456e-05,robust,LearningControllerState.STABLE,-2.3006001765524253e-05,0.0005554178731994597,9.7627410888812e-05,1770136388.53778
43,0.9999132752418518,0.9996305063554607,2.175000000015359e-05,2.2852546321778368e-05,robust,LearningControllerState.STABLE,7.06922215978345e-05,0.0003266198047482405,0.00010847475814834695,1770136388.538739
44,0.999767541885376,0.9996579134614438,2.1875000000726175e-05,2.2657037057567928e-05,fast,LearningControllerState.STABLE,2.7407105983145996e-05,0.0002887534831845784,0.0002543331146247496,1770136388.540119
45,0.9998683333396912,0.9996999974370934,2.3084000000395122e-05,2.2742429646133368e-05,robust,LearningControllerState.STABLE,4.20839756495317e-05,0.000154750660309233,0.0001785346111145003,1770136388.541433
46,0.9998951554298401,0.9997390290356428,2.1499999999896602e-05,2.2493943716886016e-05,robust,LearningControllerState.STABLE,3.903159854945493e-05,0.000771426338379122,0.0001263445701598087,1770136388.542352
47,0.9999229907989502,0.9997758213883043,2.1499999999896602e-05,2.2295154973488136e-05,robust,LearningControllerState.STABLE,3.679235266151881e-05,0.00016164619445824258,9.850920104970129e-05,1770136388.5436969
48,0.9995635747909546,0.9997333720688345,2.3125000000234763e-05,2.2461123978837464e-05,robust,LearningControllerState.STABLE,-4.244931946983943e-05,0.0003278905025636547,0.0004595502090456449,1770136388.544713
49,0.9999105930328369,0.9997688162616349,2.170800000023121e-05,2.2310499183116217e-05,robust,LearningControllerState.STABLE,3.544419280043787e-05,7.620834314003844e-05,0.00011111496716331715,1770136388.5456681
50,0.9998393654823303,0.999782926105774,2.1374999999324018e-05,2.212339934635778e-05,robust,LearningControllerState.STABLE,1.4109844139076344e-05,0.00020682072448696687,0.00018200951766900175,1770136388.546981
51,0.9999404549598694,0.9998144318765931,2.1375000000212196e-05,2.1973719477128663e-05,robust,LearningControllerState.STABLE,3.1505770819117984e-05,0.00015019607943678182,8.092004013082743e-05,1770136388.5479019
52,0.999816358089447,0.999814817119164,2.1540999999736243e-05,2.188717558165018e-05,robust,LearningControllerState.STABLE,3.8524257084393554e-07,0.0004748628120418985,0.00020518291055271476,1770136388.548823
53,0.9998885989189148,0.9998295734791142,2.145900000005696e-05,2.1801540465331536e-05,robust,LearningControllerState.STABLE,1.4756359950185427e-05,7.475443630955425e-05,0.00013286008108526204,1770136388.550127
54,0.9999181032180786,0.9998472794269071,2.2083000000172603e-05,2.1857832372299753e-05,robust,LearningControllerState.STABLE,1.7705947792934218e-05,0.0004058044241022074,0.00010397978192155932,1770136388.55108
55,0.9998489618301392,0.9998476159075536,2.1625000000469186e-05,2.181126589793364e-05,robust,LearningControllerState.STABLE,3.3648064645674935e-07,0.00020805481738239706,0.00017266316986130903,1770136388.552015
56,0.9998306632041931,0.9998442253668816,2.224999999977939e-05,2.1899012718302792e-05,fast,LearningControllerState.STABLE,-3.390540671999176e-06,0.00033467801321407364,0.00019158679580666416,1770136388.55296
57,0.9998453259468079,0.9998444454828668,2.2874999999977774e-05,2.2094210174637787e-05,robust,LearningControllerState.STABLE,2.201159852166512e-07,0.00017754905319211645,0.0001890672611084554,1770136388.553887
58,0.9998789429664612,0.9998513449795857,2.175000000015359e-05,2.2025368139740948e-05,robust,LearningControllerState.STABLE,6.899496718948406e-06,0.0003189078752443564,0.00014280703353897195,1770136388.554823
59,0.9999078512191772,0.9998626462275041,2.116699999987759e-05,2.1853694511768275e-05,fast,LearningControllerState.STABLE,1.1301247918371615e-05,0.00023069300097677825,0.0001133157808226315,1770136388.555748
60,0.9997740387916565,0.9998449247403346,2.2624999999720785e-05,2.200795560935878e-05,robust,LearningControllerState.STABLE,-1.7721487169497507e-05,0.00024858620834322664,0.0001771885646668636,1770136388.556663
61,0.9997504353523254,0.9998260268627328,2.1499999999896602e-05,2.1906364487466345e-05,robust,LearningControllerState.STABLE,-1.889787760178674e-05,0.0008594435615538742,0.00027106464767445715,1770136388.557583
62,0.9998845458030701,0.9998377306508004,2.7333000000240304e-05,2.2991691590021136e-05,robust,LearningControllerState.STABLE,1.1703788067585208e-05,0.000177983890349509,0.00014278719693017194,1770136388.558922
63,0.9997720718383789,0.9998245988883162,2.1874999999837996e-05,2.276835327198451e-05,robust,LearningControllerState.STABLE,-1.313176248418646e-05,0.00019956632995565826,0.00024980316162093175,1770136388.560252
64,0.9999006986618042,0.9998398188430139,2.3624999999860563e-05,2.2939682617559722e-05,robust,LearningControllerState.STABLE,1.5219954697665017e-05,0.0001753557283326046,0.00012292633819566134,1770136388.5613608
65,0.9998877644538879,0.9998494079651887,2.2291999999701773e-05,2.281014609398813e-05,robust,LearningControllerState.STABLE,9.589122174857856e-06,0.0005616862447812565,0.00013452754611176232,1770136388.562389
66,0.9999202489852905,0.9998635761692091,2.2083000000172603e-05,2.2664716875225027e-05,robust,LearningControllerState.STABLE,1.416820402033725e-05,0.00014936740512094815,0.00010183401470964526,1770136388.563332
67,0.9997280836105347,0.9998364776574743,2.175000000015359e-05,2.2481773500210738e-05,robust,LearningControllerState.STABLE,-2.709851173476885e-05,0.00023057255917358077,0.0002936663894654856,1770136388.564671
68,0.9999148845672607,0.9998521590394316,2.2082999999284425e-05,2.2402018800025477e-05,robust,LearningControllerState.STABLE,1.5681381957288743e-05,0.0003516180112912437,0.00010719843273854224,1770136388.5659719
69,0.9999105930328369,0.9998638458381126,2.145799999997422e-05,2.2213215040015226e-05,fast,LearningControllerState.STABLE,1.168679868102096e-05,0.0006083130534975112,0.00011086496716306016,1770136388.56692
70,0.9998558163642883,0.9998622399433478,2.308300000031238e-05,2.238717203207466e-05,robust,LearningControllerState.STABLE,-1.6058947648334154e-06,0.0001672666357119823,0.0002843856695253777,1770136388.567862
71,0.999686598777771,0.9998271117102324,2.3207999999996787e-05,2.2551337625659087e-05,robust,LearningControllerState.STABLE,-3.5128233115355734e-05,0.0006818798597407749,0.0003366092222290007,1770136388.568786
72,0.9998390078544617,0.9998294909390784,2.2167000000017367e-05,2.2474470100530743e-05,robust,LearningControllerState.STABLE,2.3792288459389965e-06,0.00046518778991710974,0.00018315914553834745,1770136388.569782
73,0.9999048113822937,0.9998445550277215,2.1792000000075973e-05,2.233797608043979e-05,robust,LearningControllerState.STABLE,1.5064088643157447e-05,0.00036093926620406336,0.0001169806177063748,1770136388.570733
74,0.999879777431488,0.9998515995084749,2.1499999999896602e-05,2.2170380864331155e-05,robust,LearningControllerState.STABLE,7.044480753393145e-06,0.00024249325561509494,0.0001417225685118595,1770136388.5716748
75,0.9998960494995117,0.9998604895066824,2.2083000000172603e-05,2.2152904691499443e-05,robust,LearningControllerState.STABLE,8.889998207473049e-06,0.00046331688308764996,0.00012603350048845385,1770136388.572612
76,0.9998587369918823,0.9998601390037225,2.1917000000648557e-05,2.2105723753329267e-05,robust,LearningControllerState.STABLE,-3.5050295987826274e-07,0.00023667083758560636,0.00016318000811832434,1770136388.573545
77,0.9997442960739136,0.9998369704177608,2.1874999999837996e-05,2.2059579002631014e-05,robust,LearningControllerState.STABLE,-2.3168585961741428e-05,0.00038782119351221667,0.0002775789260862638,1770136388.574862
78,0.9998366832733154,0.9998369129888718,2.200000000041058e-05,2.2047663202186928e-05,robust,LearningControllerState.STABLE,-5.742888897763976e-08,0.00015779528790282882,0.0001853167266849809,1770136388.575796
79,0.9997092485427856,0.9998113800996545,2.2874999999977774e-05,2.2213130561745096e-05,robust,LearningControllerState.STABLE,-2.5532889217250165e-05,0.0004741823005671719,0.00031362645721433324,1770136388.576746
80,0.9998770356178284,0.9998245112032893,2.2416999999386178e-05,2.2253904449273314e-05,robust,LearningControllerState.STABLE,1.3131103634766994e-05,0.00014092547589150684,0.00014538138217101704,1770136388.578176
81,0.9998027682304382,0.9998201626087192,2.220799999985701e-05,2.2244723559390056e-05,robust,LearningControllerState.STABLE,-4.348594570102726e-06,0.00019305181903028767,0.0002194397695616246,1770136388.579125
82,0.9997983574867249,0.9998158015843204,2.2624999999720785e-05,2.2320778847456204e-05,robust,LearningControllerState.STABLE,-4.361024398824576e-06,0.00015010605621323947,0.00022426751327486727,1770136388.580101
83,0.9999596476554871,0.9998445707985538,2.220799999985701e-05,2.2298223077936368e-05,robust,LearningControllerState.STABLE,2.876921423344836e-05,0.00028236876297071944,6.256034451279646e-05,1770136388.5810502
84,0.9996480345726013,0.9998052635533634,2.2332999999541414e-05,2.2305178462257376e-05,fast,LearningControllerState.STABLE,-3.9307245190411955e-05,0.0002972221334536229,0.00037429842739822305,1770136388.582013
85,0.9994488954544067,0.9997339899335721,2.383300000019517e-05,2.2610742769844937e-05,robust,LearningControllerState.STABLE,-7.127361979131219e-05,0.0005749375455934569,0.00015189512615965128,1770136388.5830069
86,0.9998674392700195,0.9997606798008617,2.250000000003638e-05,2.2588594215883226e-05,robust,LearningControllerState.STABLE,2.6689867289597657e-05,0.0006222998428340176,0.00015506072998050513,1770136388.583945
87,0.9997234344482422,0.9997532307303378,2.4999999999941735e-05,2.307087537269493e-05,robust,LearningControllerState.STABLE,-7.4490705238572374e-06,0.0002008570974423307,0.00030156555175775424,1770136388.584948
88,0.9998708963394165,0.9997767638521536,2.2834000000138133e-05,2.302350029818357e-05,robust,LearningControllerState.STABLE,2.3533121815799696e-05,0.00024293218594362287,0.00015193766058363423,1770136388.586328
89,0.9997735619544983,0.9997761234726227,2.229200000058995e-05,2.2877200238664847e-05,robust,LearningControllerState.STABLE,-6.403795309584126e-07,0.0014500539401858248,0.00024873004550229894,1770136388.587271
90,0.9999399781227112,0.9998088944026404,2.254199999995876e-05,2.281016019092363e-05,robust,LearningControllerState.STABLE,3.277093001774478e-05,0.0003246938514713804,8.256387728877712e-05,1770136388.588212
91,0.9998916983604431,0.9998254551942011,2.2167000000017367e-05,2.2681528152742378e-05,robust,LearningControllerState.STABLE,1.6560791560649157e-05,0.0001435437545769247,0.00013046863955690213,1770136388.58916
92,0.9998343586921692,0.9998272358937947,2.1917000000648557e-05,2.2528622522323612e-05,robust,LearningControllerState.STABLE,1.7806995936675563e-06,0.0002213406299436116,0.0001875583078314591,1770136388.590087
93,0.999883234500885,0.9998384356152129,2.1790999999993232e-05,2.2381098017857538e-05,robust,LearningControllerState.STABLE,1.1199721418164721e-05,0.00037881510144099906,0.00013855649911498347,1770136388.59101
94,0.9998222589492798,0.9998352002820263,2.1832999999915614e-05,2.2271478414269156e-05,robust,LearningControllerState.STABLE,-3.2353331865797585e-06,0.00015102475375350366,0.00019957405072013046,1770136388.591933
95,0.9998703002929688,0.9998422202842149,2.1499999999896602e-05,2.2117182731394647e-05,robust,LearningControllerState.STABLE,7.020002188551366e-06,0.0003931086347659374,0.0001511997070311466,1770136388.592855
96,0.9996209740638733,0.9997979710401467,2.2165999999934627e-05,2.2126946185102644e-05,robust,LearningControllerState.STABLE,-4.4249244068206295e-05,0.00020779177093466217,0.0004011919361266436,1770136388.593796
97,0.9998505115509033,0.999808479142298,2.220799999985701e-05,2.214315694805352e-05,robust,LearningControllerState.STABLE,1.0508102151307597e-05,0.0001570071485588187,0.0001716964490965367,1770136388.594808
98,0.999642550945282,0.9997752935028948,2.220799999985701e-05,2.215612555841422e-05,robust,LearningControllerState.STABLE,-3.318563940313268e-05,0.0003663097074584343,0.0003796570547178746,1770136388.5957901
99,0.9999417066574097,0.9998085761337978,2.220799999985701e-05,2.216650044670278e-05,robust,LearningControllerState.STABLE,3.328263090296435e-05,0.00017649230920468995,8.050134259018904e-05,1770136388.5967329
100,0.8118152618408203,0.9622099132752023,2.3000000000550358e-05,2.2333200357472296e-05,robust,LearningControllerState.STABLE,-0.03759866285859548,0.19731448616009573,0.18820773815918024,1770136388.597692
101,0.8965200781822205,0.949071946256606,2.2374999999463796e-05,2.2341560285870598e-05,robust,LearningControllerState.STABLE,-0.013137967018596375,0.3032582325975337,0.103502296817779,1770136388.598638
102,0.9354032874107361,0.946338214487432,2.225000000066757e-05,2.232324822882999e-05,robust,LearningControllerState.STABLE,-0.0027337317691739083,0.1707815929569092,0.06461896258926458,1770136388.5995882
103,0.9259447455406189,0.9422595206980695,2.3750000000433147e-05,2.260859858315062e-05,robust,LearningControllerState.STABLE,-0.004078693789362542,0.06652662368737783,0.07407900445938154,1770136388.60062
104,0.8005123734474182,0.9139100912479393,2.2458000000113998e-05,2.2578478866543295e-05,fast,LearningControllerState.STABLE,-0.028349429450130192,0.2885925082855225,0.1995100845525819,1770136388.601599
105,0.916365385055542,0.9144011500094599,2.3166999999268967e-05,2.269618309308843e-05,fast,LearningControllerState.STABLE,0.0004910587615205575,0.08365778194445728,0.10503684302539096,1770136388.6025422
106,0.7322772145271301,0.877976362912994,2.3375000000491752e-05,2.2831946474569094e-05,fast,LearningControllerState.STABLE,-0.036424787096465905,0.26774616047287036,0.07111252521896372,1770136388.603489
107,0.7974269390106201,0.8618664781325193,2.308300000031238e-05,2.2882157179717754e-05,robust,LearningControllerState.STABLE,-0.016109884780474704,0.2025961439893802,0.1739797115209658,1770136388.604425
108,0.9175735116004944,0.8730078848261144,2.1292000000450173e-05,2.256412574386424e-05,fast,LearningControllerState.STABLE,0.01114140669359509,0.19309496140289273,0.08244778039950607,1770136388.605359
109,0.9047872424125671,0.8793637563434049,2.358299999993818e-05,2.276790059507903e-05,robust,LearningControllerState.STABLE,0.006355871517290557,0.0952363405874328,0.11503735132580584,1770136388.606314
110,0.9995559453964233,0.9034021941540087,2.2083000000172603e-05,2.2630920476097747e-05,robust,LearningControllerState.STABLE,0.024038437810603774,0.00017578840237408855,0.00046613760357683276,1770136388.6072772
111,0.9997762441635132,0.9226770041559097,2.3915999999957194e-05,2.288793638086964e-05,fast,LearningControllerState.STABLE,0.01927481000190101,0.0003215524099431377,0.0002476718364867736,1770136388.608248
112,0.9995283484458923,0.9380472730139062,2.4917000000179712e-05,2.3293749104731654e-05,robust,LearningControllerState.STABLE,0.015370268857996527,0.0004965685541078457,9.520029449472389e-05,1770136388.609642
113,0.9998814463615417,0.9504141076834334,2.220899999993975e-05,2.3076799283773276e-05,robust,LearningControllerState.STABLE,0.01236683466952715,0.0002530842777401787,0.0001407626384581917,1770136388.6106381
114,0.9998551607131958,0.960302318289386,2.324999999991917e-05,2.3111439427002455e-05,fast,LearningControllerState.STABLE,0.009888210605952574,0.00033763501321448786,0.0001680892868041184,1770136388.611752
115,0.9996994733810425,0.9681817493077174,2.3875000000117552e-05,2.3264151541625476e-05,robust,LearningControllerState.STABLE,0.00787943101833144,0.0003244016189576371,0.00017684105319215604,1770136388.613106
116,0.9998034238815308,0.9745060842224801,2.2333000000429593e-05,2.30779212333863e-05,fast,LearningControllerState.STABLE,0.006324334914762697,0.0005173008540957369,0.00021890911846966787,1770136388.614068
117,0.9995686411857605,0.9795185956151362,2.3416999999525956e-05,2.3145736986614236e-05,robust,LearningControllerState.STABLE,0.005012511392656127,0.0004547758142390279,0.00012215464038067836,1770136388.615044
118,0.9998993277549744,0.9835947420431039,2.35410000000158e-05,2.322478958929455e-05,robust,LearningControllerState.STABLE,0.0040761464279677195,0.00035995517330889015,0.00012421324502565056,1770136388.616006
119,0.9996417164802551,0.9868041369305343,2.1583999999741366e-05,2.2896631671383917e-05,fast,LearningControllerState.STABLE,0.003209394887430328,0.0003395124776917058,0.0003798675197446144,1770136388.616935
120,0.9997150897979736,0.9893863275040222,2.3207999999996787e-05,2.295890533710649e-05,robust,LearningControllerState.STABLE,0.0025821905734879635,0.000308118202026364,0.00028157243728621495,1770136388.6178648
121,0.9998762607574463,0.9914843141547071,2.1541999999818984e-05,2.267552426964899e-05,fast,LearningControllerState.STABLE,0.0020979866506848355,0.000433574397858294,0.00014528124255352992,1770136388.6188118
122,0.9998275637626648,0.9931529640762986,3.5208999999980506e-05,2.5182219415715293e-05,robust,LearningControllerState.STABLE,0.0016686499215915473,0.00020764523733518558,0.00011189106005904392,1770136388.619744
123,0.9996516108512878,0.9944526934312965,2.745799999992471e-05,2.5637375532557178e-05,fast,LearningControllerState.STABLE,0.0012997293549978917,0.00025291851025421863,0.0003758471487120829,1770136388.620683
124,0.9998971819877625,0.9955415911425898,2.304099999950182e-05,2.511810042594611e-05,robust,LearningControllerState.STABLE,0.0010888977112932796,0.00012585901223705065,0.000252145347412025,1770136388.6216068
125,0.9998695850372314,0.9964071899215181,2.170800000023121e-05,2.443608034080313e-05,fast,LearningControllerState.STABLE,0.0008655987789283337,0.00022803395480330835,0.0001521229627687859,1770136388.62257
126,0.9995617866516113,0.9970381092675369,2.4290999999898588e-05,2.4407064272622223e-05,robust,LearningControllerState.STABLE,0.0006309193460187767,0.00046250434838857046,0.00015538361358657937,1770136388.623914
127,0.9998821020126343,0.9976069078165564,2.1582999999658625e-05,2.3842251418029506e-05,fast,LearningControllerState.STABLE,0.000568798549019478,0.000322912967865463,0.00013948098736538128,1770136388.624854
128,0.9998459219932556,0.9980547106518962,2.2958000000627976e-05,2.3665401134549203e-05,robust,LearningControllerState.STABLE,0.00044780283533985,0.00017703600674501274,0.00029355999411073697,1770136388.626166
129,0.9999613761901855,0.9984360437595541,2.125000000052779e-05,2.3182320907744923e-05,fast,LearningControllerState.STABLE,0.0003813331076578663,0.00042859223556490633,5.9873809814980916e-05,1770136388.6270888
130,0.9998049736022949,0.9987098297281023,2.429199999998133e-05,2.3404256726192207e-05,robust,LearningControllerState.STABLE,0.00027378596854821247,0.00021931839770505945,0.00014402931250057094,1770136388.628095
