step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.7961952090263367,0.7961952090263367,2.2667000000087256e-05,2.2667000000087256e-05,fast,robust,0.0,0.3543910233306886,0.20382745797366342,1770136131.694423
1,0.7702472805976868,0.7910056233406068,2.2374999999907885e-05,2.2608600000051383e-05,fast,robust,-0.005189585685729914,0.08312064781607065,0.22977509440231314,1770136131.695332
2,0.8059914112091064,0.7940027809143068,2.2125000000094985e-05,2.2511880000060104e-05,fast,robust,0.0029971575737000045,0.16769713458978286,0.19403071379089365,1770136131.696286
3,0.9146026372909546,0.8181227521896364,2.220900000038384e-05,2.245130400012485e-05,fast,robust,0.02411997127532961,0.18689101604461644,0.0854195717090458,1770136131.697258
4,0.9085577726364136,0.8362097562789919,2.224999999977939e-05,2.241104320005576e-05,fast,robust,0.018087004089355485,0.10619205052966274,0.0914644773635862,1770136131.6982222
5,0.900126039981842,0.848993013019562,2.1874999999837996e-05,2.230383456001221e-05,fast,robust,0.012783256740570126,0.06560692548352032,0.0998958350181578,1770136131.699161
6,0.8264020085334778,0.8444748121223452,2.4959000000102094e-05,2.2834867648030187e-05,fast,robust,-0.004518200897216773,0.5725990812816617,0.17362295046652232,1770136131.704406
7,0.829957127571106,0.8415712752120974,2.250000000003638e-05,2.2767894118431425e-05,fast,robust,-0.002903536910247806,0.1050200603065492,0.17006537242889408,1770136131.7055008
8,0.8861454725265503,0.850486114674988,2.3124999999790674e-05,2.283931529470328e-05,fast,robust,0.008914839462890622,0.13777906554013075,0.1138776524734495,1770136131.706478
9,0.8560172915458679,0.8515923500491641,2.2833000000055392e-05,2.2838052235773704e-05,fast,robust,0.00110623537417609,0.35308507974642955,0.14400554145413214,1770136131.707508
10,0.9998494982719421,0.8812437796937198,2.2167000000017367e-05,2.2703841788622436e-05,fast,robust,0.029651429644555694,0.0005790326614381058,0.0001726687280578787,1770136131.7084732
11,0.9997880458831787,0.9049526329316117,2.2958999999822538e-05,2.275487343086246e-05,fast,robust,0.023708853237891847,0.0004785100442812329,0.0002349131168211116,1770136131.709429
12,0.9998664855957031,0.92393540346443,2.2291999999701773e-05,2.2662298744630326e-05,fast,robust,0.018982770532818383,0.000165590449920483,0.00015580640429657677,1770136131.710378
13,0.9998181462287903,0.9391119520173021,2.3124999999790674e-05,2.27548389956624e-05,fast,robust,0.015176548552872093,0.0003642121965334866,0.00020497877120950747,1770136131.7119172
14,0.9998271465301514,0.951254990919872,2.220799999985701e-05,2.2645471196501323e-05,fast,robust,0.012143038902569847,7.566997128272135e-05,0.00019506146984848982,1770136131.712943
15,0.9998359680175781,0.9609711863394133,2.1832999999915614e-05,2.2482976957184184e-05,fast,robust,0.009716195419541274,9.679008520491195e-05,0.00018586498242179061,1770136131.7138948
16,0.9998642802238464,0.9687498051162999,2.1790999999993232e-05,2.2344581565745995e-05,fast,robust,0.007778618776886681,0.0003015368307193178,0.00015751077615355769,1770136131.7148318
17,0.9998951554298401,0.974978875179008,2.1790999999993232e-05,2.2233865252595442e-05,fast,robust,0.00622907006270812,0.0001309787559509168,0.00012663557015990534,1770136131.715761
18,0.9997925162315369,0.9799416033895139,2.1874999999837996e-05,2.2162092202043955e-05,fast,robust,0.004962728210505807,0.00043122518884253225,0.00022935876846297276,1770136131.716684
19,0.999695360660553,0.9838923548437217,2.225000000022348e-05,2.217967376167986e-05,fast,robust,0.003950751454207868,0.0003140912479246971,0.00032688933944724496,1770136131.7176142
20,0.9997761845588684,0.987069120786751,2.1833999999998355e-05,2.211053900934356e-05,fast,robust,0.0031767659430292916,0.00015551826495352472,0.00024564944113159015,1770136131.7185678
21,0.9999008178710938,0.9896354602036196,2.1749999999709502e-05,2.203843120741675e-05,fast,robust,0.0025663394168685683,0.0002542718124391996,0.0001209321289059595,1770136131.7194932
22,0.9997563362121582,0.9916596354053273,2.1749999999709502e-05,2.19807449658753e-05,fast,robust,0.002024175201707723,0.00037947098504620413,0.0002654137878415064,1770136131.720803
23,0.9998995065689087,0.9933076096380437,2.1583000000102714e-05,2.1901195972720784e-05,fast,robust,0.0016479742327163427,0.00019895870208719302,0.0001220764310914113,1770136131.722112
24,0.9997421503067017,0.9945945177717753,2.1666999999947478e-05,2.1854356778166124e-05,fast,robust,0.001286908133731668,0.00017347130947875655,0.0002795166932982873,1770136131.7230332
25,0.9997735619544983,0.99563032660832,2.1541999999818984e-05,2.1791885422496696e-05,fast,robust,0.0010358088365446383,0.00019948332995589624,0.00024798004550152797,1770136131.723955
26,0.9997789263725281,0.9964600465611616,2.1625000000025096e-05,2.175850833800238e-05,fast,robust,0.0008297199528416455,0.00012654484939567112,0.00024269862747194892,1770136131.724875
27,0.9994221925735474,0.9970524757636389,2.1582999999658625e-05,2.1723406670333627e-05,fast,robust,0.0005924292024772626,0.00020105667858860699,0.0005993904264522953,1770136131.725798
28,0.9998906254768372,0.9976201057062786,2.1625000000025096e-05,2.170372533627192e-05,fast,robust,0.0005676299426397025,0.0003445670585633387,0.0001309995231628669,1770136131.72672
29,0.9995887875556946,0.9980138420761618,2.299999999966218e-05,2.1962980268949974e-05,fast,robust,0.00039373636988326854,0.00012258045596302836,0.0004342124443050821,1770136131.727714
30,0.9998887777328491,0.9983888292074994,2.2583000000242492e-05,2.2086984215208476e-05,fast,robust,0.00037498713133754524,0.00036418131237825335,0.0001338052671511214,1770136131.728686
31,0.999841570854187,0.9986793775368369,2.3333999999763932e-05,2.2336387372119568e-05,fast,robust,0.0002905483293375033,0.000112273013885833,0.00018176314581275221,1770136131.729666
32,0.9998162984848022,0.99890676172643,2.299999999966218e-05,2.246910989762809e-05,fast,robust,0.00022738418959311613,0.0003746116601868188,0.00020670151519741609,1770136131.730645
33,0.9998452067375183,0.9990944507286478,2.2459000000196738e-05,2.2467087918141822e-05,fast,robust,0.0001876890022177724,0.00019051051712049016,0.0001772522624818862,1770136131.731661
34,0.9997998476028442,0.9992355301034871,2.145799999997422e-05,2.2265270334508303e-05,fast,robust,0.00014107937483931465,0.0004959860191346976,0.00022161039715573594,1770136131.732617
35,0.9996638298034668,0.9993211900434831,2.1916999999760378e-05,2.219561626755872e-05,fast,robust,8.565993999598565e-05,0.00032054515420565366,0.0003580871965329635,1770136131.733545
36,0.9997730851173401,0.9994115690582546,2.1916999999760378e-05,2.213989301399905e-05,fast,robust,9.037901477149113e-05,0.00032338254928587773,0.0002488318826596725,1770136131.734467
37,0.9997835159301758,0.9994859584326389,2.1792000000075973e-05,2.2070314411214438e-05,fast,robust,7.438937438430937e-05,0.0003405252916262036,0.00023827606982429472,1770136131.735442
38,0.9998441934585571,0.9995576054378226,2.1667000000391567e-05,2.1989651529049867e-05,fast,robust,7.164700518369482e-05,0.0005299302480774593,0.00017747354144326266,1770136131.736367
39,0.9998463988304138,0.9996153641163409,2.170899999986986e-05,2.1933521223213866e-05,fast,robust,5.7758678518315953e-05,0.0003987056806642464,0.0001753101695860515,1770136131.737283
40,0.9998605847358704,0.9996644082402468,2.1584000000185455e-05,2.1863616978608185e-05,fast,robust,4.904412390593915e-05,0.0004376214904784348,0.00016099926412982413,1770136131.738205
41,0.9998758435249329,0.999706695297184,2.199999999996649e-05,2.1890893582879846e-05,fast,robust,4.228705693720691e-05,0.00031973508453386756,0.00014615647506710516,1770136131.739121
42,0.9999279975891113,0.9997509557555695,2.1833999999998355e-05,2.1879514866303548e-05,fast,robust,4.426045838545889e-05,0.000555043873199601,9.383641088867023e-05,1770136131.740043
43,0.9999132752418518,0.9997834196528259,2.199999999996649e-05,2.1903611893036135e-05,fast,robust,3.2463897256418406e-05,0.00032636980474887167,0.00010872475814815985,1770136131.740958
44,0.999767541885376,0.999780244099336,2.195800000004411e-05,2.191448951443773e-05,fast,robust,-3.175553489942473e-06,0.00028896048318483025,0.00025441611462406755,1770136131.742293
45,0.9998432993888855,0.9997928551572459,2.145900000005696e-05,2.1823391611561576e-05,fast,robust,1.2611057909950318e-05,0.00015508366030880794,0.0001781596111145589,1770136131.743605
46,0.9998951554298401,0.9998133152117649,2.2583000000242492e-05,2.197531328929776e-05,fast,robust,2.0460054518944837e-05,0.0007731763383787005,0.0001274275701601546,1770136131.74461
47,0.9999229907989502,0.9998352503292021,2.220799999985701e-05,2.202185063140961e-05,fast,robust,2.193511743719956e-05,0.0001619791944578175,9.92172010496617e-05,1770136131.7459579
