step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.6456639766693115,0.6456639766693115,0.0015757920000001313,0.0015757920000001313,fast,fast,0.0,0.3559118153306886,0.20383074897366327,1770136131.101547
1,0.9169034361839294,0.6999118685722352,2.8084000000205833e-05,0.0012662504000001463,fast,fast,0.05424789190292367,0.08312464781607076,0.22977876040231315,1770136131.103925
2,0.8323265314102173,0.7263948011398317,2.6666999999980234e-05,0.001018333720000113,fast,fast,0.026482932567596484,0.1677001355897827,0.19403183879089347,1770136131.10505
3,0.8131333589553833,0.7437425127029421,2.483299999989086e-05,0.0008196335760000688,fast,fast,0.017347711563110435,0.1868914740446166,0.08542061270904555,1770136131.10607
4,0.8938314914703369,0.7737603084564212,2.4250000000058947e-05,0.0006605568608000668,fast,fast,0.03001779575347907,0.10619275852966314,0.09146501936358642,1770136131.107074
5,0.9344165325164795,0.8058915532684329,2.9916999999990423e-05,0.0005344288886400515,fast,fast,0.03213124481201168,0.0656133844835205,0.09995446001815811,1770136131.108319
6,0.427433043718338,0.730199851358414,5.3499999999928605e-05,0.00043824311091202696,fast,fast,-0.07569170191001884,0.5726204562816619,0.17362403346652222,1770136131.11393
7,0.8950046896934509,0.7631608190254214,2.6042000000003895e-05,0.00035580288872962234,fast,fast,0.0329609676670074,0.10502135230654908,0.17006645542889398,1770136131.115053
8,0.8622451424598694,0.782977683712311,2.5083000000147848e-05,0.00028965891098372746,fast,fast,0.01981686468688959,0.13777994054013076,0.11387727747344978,1770136131.1160371
9,0.6469393372535706,0.755770014420563,2.566599999997976e-05,0.00023686032878697793,fast,fast,-0.027207669291748005,0.3530863287464294,0.14400525045413204,1770136131.117043
10,0.999444842338562,0.8045049800041629,2.4041999999946384e-05,0.00019429666302957162,fast,fast,0.04873496558359991,0.0005791996614379347,0.00017308472805788178,1770136131.118012
11,0.999545156955719,0.8435130153944742,2.3917000000039934e-05,0.0001602207304236653,fast,fast,0.03900803539031128,0.0004787600442810458,0.00023432911682119695,1770136131.118967
12,0.9998582005500793,0.8747820524255953,2.3625000000082608e-05,0.00013290158433894878,fast,fast,0.03126903703112105,0.0001654244499207369,0.00015559740429682556,1770136131.119914
13,0.9996638298034668,0.8997584079011696,2.408300000000807e-05,0.00011113786747116065,fast,fast,0.024976355475574308,0.0003602531965332112,0.0002038537712096833,1770136131.121273
14,0.999949038028717,0.9197965339266791,2.3209000000079527e-05,9.355209397694443e-05,fast,fast,0.020038126025509584,7.417097128303851e-05,0.0001948534698485993,1770136131.1222222
15,0.9999270439147949,0.9358226359243024,2.345900000011447e-05,7.953347518157844e-05,fast,fast,0.01602610199762322,9.64150852051926e-05,0.00018578198242180655,1770136131.123161
16,0.999722421169281,0.9486025929732982,2.3958999999962316e-05,6.841858014525522e-05,fast,fast,0.012779957048995816,0.00030153783071895646,0.00015780377615359775,1770136131.124118
17,0.9998927712440491,0.9588606286274485,2.3375000000047663e-05,5.940986411621371e-05,fast,fast,0.010258035654150288,0.0001306037559509754,0.00012705257015976912,1770136131.1250591
18,0.9995920658111572,0.9670069160641903,2.358299999993818e-05,5.22444912929586e-05,fast,fast,0.00814628743674184,0.0004315171888427116,0.0002292337684630663,1770136131.126003
19,0.9997093677520752,0.9735474064017673,2.366700000000499e-05,4.652899303436788e-05,fast,fast,0.006540490337576976,0.0003142992479248097,0.00032634733944703065,1770136131.1269498
20,0.9998682737350464,0.9788115798684232,2.5041999999864117e-05,4.223159442746713e-05,fast,fast,0.005264173466655864,0.0001567682649534774,0.0002465654411316631,1770136131.128008
21,0.999768853187561,0.9830030345322508,2.458300000007796e-05,3.87018755419893e-05,fast,fast,0.004191454663827643,0.0002557298124390428,0.00012184912890633726,1770136131.1290061
22,0.9996434450149536,0.9863311166287915,2.408300000000807e-05,3.577810043359306e-05,fast,fast,0.0033280820965406743,0.0003806379850463948,0.00026624778784190006,1770136131.1303759
23,0.9998241662979126,0.9890297265626158,2.4124999999930452e-05,3.3447480346860534e-05,fast,fast,0.002698609933824314,0.0001999587020873328,0.0001231604310911738,1770136131.1317482
24,0.9998497366905212,0.9911937285881969,2.433399999990371e-05,3.162478427746917e-05,fast,fast,0.002164002025581091,0.00017459730947866348,0.0002803916932982986,1770136131.132719
25,0.999823808670044,0.9929197446045663,2.4542000000016273e-05,3.020822742197859e-05,fast,fast,0.0017260160163694582,0.00020073332995607096,0.0002492710455017644,1770136131.133682
26,0.9998967051506042,0.9943151367137739,2.4041999999946384e-05,2.897498193757215e-05,fast,fast,0.0013953921092075827,0.00012733684939569834,0.00024332362747192526,1770136131.1346502
27,0.9998219013214111,0.9954164896353014,2.3499999999954113e-05,2.7879985550048545e-05,fast,fast,0.0011013529215274653,0.0002015986785888213,0.0006000984264526998,1770136131.135634
28,0.9996784329414368,0.9962688782965285,2.3791000000050744e-05,2.7062188440048985e-05,fast,fast,0.0008523886612271658,0.00034535805856328317,0.0001317075231628273,1770136131.1365938
29,0.9999145865440369,0.9969980199460302,2.3791000000050744e-05,2.6407950752049337e-05,fast,fast,0.0007291416495016634,0.00010920445596318551,0.00043450444430526147,1770136131.1375601
30,0.9996597766876221,0.9975303712943486,2.3791000000050744e-05,2.588456060164962e-05,fast,fast,0.0005323513483184161,0.00036401431237798043,0.00013351426715080272,1770136131.138518
31,0.9999125599861145,0.9980068090327019,2.379199999991144e-05,2.5466048481301987e-05,fast,fast,0.00047643773835326364,0.00011123201388540949,0.00018067914581298972,1770136131.139478
32,0.9996501803398132,0.9983354832941242,2.354200000009854e-05,2.50812387850613e-05,fast,fast,0.000328674261422357,0.0003733616601868661,0.00020570151519794244,1770136131.1404428
33,0.9998342394828796,0.9986352345318754,2.4166999999852834e-05,2.489839102801961e-05,fast,fast,0.00029975123775116685,0.00018992751712021416,0.00017729326248172583,1770136131.141432
34,0.9995275139808655,0.9988136904216736,2.341600000010935e-05,2.460191282243756e-05,fast,fast,0.00017845588979814586,0.0004959020191346308,0.00022256939715581403,1770136131.142407
35,0.9997028708457947,0.9989915265064979,2.3749999999989058e-05,2.443153025794786e-05,fast,fast,0.00017783608482435653,0.0003208791542053113,0.0003586701965332395,1770136131.143374
36,0.9997003674507141,0.9991332946953413,2.6459000000089716e-05,2.4837024206376232e-05,fast,fast,0.00014176818884337195,0.0003260915492859784,0.00025033188265988215,1770136131.144431
37,0.999683141708374,0.9992432640979478,2.474999999990679e-05,2.4819619365082348e-05,fast,fast,0.00010996940260654675,0.00034160829162588335,0.0002394420698241806,1770136131.145426
38,0.9994937777519226,0.9992933668287428,2.4250000000058947e-05,2.470569549207767e-05,fast,fast,5.01027307949764e-05,0.0005304722480774515,0.00017818154144277898,1770136131.1464
39,0.9996242523193359,0.9993595439268615,2.3791000000050744e-05,2.4522756393672286e-05,fast,fast,6.617709811873596e-05,0.00039953868066411324,0.00017597616958608953,1770136131.147357
40,0.9995856285095215,0.9994047608433936,2.366700000000499e-05,2.4351605114938826e-05,fast,fast,4.5216916532031526e-05,0.0004380384904785206,0.0001615402641295116,1770136131.1483111
41,0.9997037649154663,0.9994645616578082,2.3749999999989058e-05,2.4231284091948875e-05,fast,fast,5.9800814414590064e-05,0.00031998508453368046,0.0001465314750672686,1770136131.149278
42,0.9994677901268005,0.9994652073516067,2.370799999984463e-05,2.4126627273528027e-05,fast,fast,6.456937985399591e-07,0.0005559178731993075,9.404341088870005e-05,1770136131.150222
