reliability,smoothed_reliability,latency,smoothed_latency
0.9997433423995972,0.9997433423995972,0.0014306250000000187,0.0014306250000000187
0.9994757175445557,0.9996898174285889,2.712500000012774e-05,0.0011499250000000405
0.9995890259742737,0.9996696591377259,2.5957999999937087e-05,0.0009251316000000199
0.9998903274536133,0.9997137928009034,2.5042000000086162e-05,0.0007451136800000331
0.9998300075531006,0.999737035751343,2.4999999999941735e-05,0.0006010909440000149
0.9999240636825562,0.9997744413375856,2.5041999999864117e-05,0.0004858811551999848
0.9998698234558105,0.9997935177612307,2.462500000000034e-05,0.0003936299241599879
0.9997502565383911,0.9997848655166628,2.4708000000206454e-05,0.00031984553932803164
0.9998623132705688,0.9998003550674441,2.787500000001053e-05,0.0002614514314624275
0.9995489120483398,0.9997500664636233,4.0540999999949534e-05,0.00021726934516993189
0.9996131062507629,0.9997226744210512,2.9916999999990423e-05,0.0001797988761359436
0.999572217464447,0.9996925830297305,2.6082999999843537e-05,0.0001490557009087236
0.9994595050811768,0.9996459674400198,2.5291999999899062e-05,0.0001243029607269587
0.999828577041626,0.9996824893603411,2.4999999999941735e-05,0.0001044423685815553
0.9999148845672607,0.9997289684017251,2.462500000000034e-05,8.847889486524431e-05
0.9996093511581421,0.9997050449530086,2.4499999999871847e-05,7.568311589216982e-05
0.9998490810394287,0.9997338521702928,2.4499999999871847e-05,6.544649271371023e-05
0.9993968605995178,0.9996664538561378,2.620799999997203e-05,5.7598794170962594e-05
0.9993060827255249,0.9995943796300153,2.4166000000214183e-05,5.091223533681292e-05
0.9995279908180237,0.9995811018676171,2.3874999999895508e-05,4.550478826942944e-05
0.9996784925460815,0.99960058000331,2.3874999999895508e-05,4.1178830615522656e-05
0.9997268319129944,0.9996258303852469,2.4041999999946384e-05,3.7751464492407406e-05
0.9998242259025574,0.999665509488709,2.35410000000158e-05,3.490937159392908e-05
0.9998160004615784,0.999695607683283,2.370799999984463e-05,3.2669097275112195e-05
0.9995571970939636,0.9996679255654192,2.4000000000024002e-05,3.093527782009456e-05
0.9993714094161987,0.9996086223355751,2.370799999984463e-05,2.9489822256044575e-05
0.9992815256118774,0.9995432029908357,2.3625000000082608e-05,2.8316857804852186e-05
0.999605119228363,0.9995555862383412,2.3749999999989058e-05,2.740348624387956e-05
0.9996331930160522,0.9995711075938835,2.3375000000047663e-05,2.6597788995113184e-05
