step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.7961952090263367,0.7961952090263367,2.56670000000625e-05,2.56670000000625e-05,fast,robust,0.0,0.3543893983306883,0.2038304579736634,1770134446.521673
1,0.7702472805976868,0.7910056233406068,2.195900000012685e-05,2.4925400000075373e-05,fast,robust,-0.005189585685729914,0.08312027181607018,0.22977467840231336,1770134446.5225651
2,0.8059914112091064,0.7940027809143068,2.220899999993975e-05,2.438212000004825e-05,fast,robust,0.0029971575737000045,0.16769734358978283,0.1940307977908935,1770134446.523499
3,0.9146026372909546,0.8181227521896364,2.2041999999888873e-05,2.3914096000016376e-05,fast,robust,0.02411997127532961,0.1868907250446168,0.0854194047090453,1770134446.52445
4,0.9085577726364136,0.8362097562789919,2.254099999987602e-05,2.3639476799988308e-05,fast,robust,0.018087004089355485,0.10620492452966301,0.0914647683635863,1770134446.525457
5,0.900126039981842,0.848993013019562,2.224999999977939e-05,2.3361581439946526e-05,fast,robust,0.012783256740570126,0.06560709248352037,0.09989621001815774,1770134446.5263739
6,0.8264020085334778,0.8444748121223452,2.829100000001361e-05,2.4347465151959945e-05,fast,robust,-0.004518200897216773,0.572591748281662,0.17362628246652223,1770134446.531273
7,0.829957127571106,0.8415712752120974,2.2167000000017367e-05,2.391137212157143e-05,fast,robust,-0.002903536910247806,0.10501881030654925,0.17006503942889406,1770134446.532226
8,0.8861454725265503,0.850486114674988,2.175000000015359e-05,2.347909769728786e-05,fast,robust,0.008914839462890622,0.1377783995401307,0.11387627747344986,1770134446.533174
9,0.8560172915458679,0.8515923500491641,2.3875000000117552e-05,2.3558278157853803e-05,fast,robust,0.00110623537417609,0.35308366274642955,0.1440065834541322,1770134446.5341382
10,0.9998494982719421,0.8812437796937198,2.3665999999700205e-05,2.3579822526223085e-05,fast,robust,0.029651429644555694,0.0005791156614378679,0.00017416772805756153,1770134446.5351
11,0.9997880458831787,0.9049526329316117,2.199999999996649e-05,2.3263858020971768e-05,fast,robust,0.023708853237891847,0.00047809304428092503,0.00023395411682125555,1770134446.53602
12,0.9998664855957031,0.92393540346443,2.195800000004411e-05,2.300268641678624e-05,fast,robust,0.018982770532818383,0.00016517444992070196,0.0001554724042969191,1770134446.536937
13,0.9998181462287903,0.9391119520173021,2.5250000000198725e-05,2.3452149133468736e-05,fast,robust,0.015176548552872093,0.00036046219653318445,0.00020710377120991552,1770134446.5383449
14,0.9998271465301514,0.951254990919872,2.4208000000136565e-05,2.3603319306802303e-05,fast,robust,0.012143038902569847,7.800297128301992e-05,0.00019706146984876938,1770134446.5394309
15,0.9998359680175781,0.9609711863394133,2.4000000000246047e-05,2.3682655445491056e-05,fast,robust,0.009716195419541274,0.00010187308520492877,0.00018803198242212105,1770134446.540566
16,0.9998642802238464,0.9687498051162999,2.279100000013301e-05,2.350432435641945e-05,fast,robust,0.007778618776886681,0.00030237083071904536,0.00015851077615369746,1770134446.5416
17,0.9998951554298401,0.974978875179008,2.254199999995876e-05,2.3311859485127313e-05,fast,robust,0.00622907006270812,0.0001313117559509358,0.00012738657015987087,1770134446.542547
