step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.6456639766693115,0.6456639766693115,6.941700000018258e-05,6.941700000018258e-05,robust,StabilityState.DEGRADED,0.0,0.35440544033068866,0.20382762497366347,1770134448.287924
1,0.7702472805976868,0.6705806374549866,2.462500000000034e-05,6.0458600000146134e-05,fast,StabilityState.STABLE,0.024916660785675115,0.08312360481607062,0.22977734440231323,1770134448.288942
2,0.8323265314102173,0.7029298162460328,2.512500000007023e-05,5.3391880000130956e-05,fast,StabilityState.STABLE,0.03234917879104615,0.16769859358978279,0.19403179779089363,1770134448.289954
3,0.8131333589553833,0.7249705247879029,2.87910000000835e-05,4.847170400012147e-05,robust,StabilityState.DEGRADED,0.022040708541870124,0.18689543204461678,0.08542161270904547,1770134448.291214
4,0.9085577726364136,0.761687974357605,2.2292000000145862e-05,4.323576320012635e-05,robust,StabilityState.DEGRADED,0.03671744956970213,0.10619242552966268,0.09146451936358657,1770134448.292217
5,0.900126039981842,0.7893755874824525,2.245899999975265e-05,3.908041056005161e-05,robust,StabilityState.DEGRADED,0.027687613124847466,0.06560738448352055,0.09989641901815771,1770134448.293149
6,0.8264020085334778,0.7967808716926577,2.3957999999879576e-05,3.6055928448017205e-05,robust,StabilityState.DEGRADED,0.007405284210205143,0.5725967482816618,0.1736219494665221,1770134448.29824
7,0.829957127571106,0.8034161228683474,2.2874999999977774e-05,3.341974275840932e-05,robust,StabilityState.DEGRADED,0.006635251175689749,0.10502243530654898,0.17006574742889402,1770134448.2992918
8,0.8861454725265503,0.819961992799988,2.2666000000004516e-05,3.1268994206728364e-05,robust,StabilityState.DEGRADED,0.016545869931640644,0.13777910754013067,0.11387719347344971,1770134448.300239
9,0.8560172915458679,0.8271730525491641,2.2332999999985503e-05,2.9481795365379794e-05,robust,StabilityState.DEGRADED,0.007211059749176019,0.35308499574642926,0.14400504145413207,1770134448.30125
10,0.9998494982719421,0.8617083416937197,2.2458000000113998e-05,2.8077036292326636e-05,robust,StabilityState.DEGRADED,0.034535289144555614,0.0005793236614382025,0.00017295972805797533,1770134448.302193
11,0.9997880458831787,0.8893242825316116,2.220799999985701e-05,2.690322903383271e-05,robust,StabilityState.DEGRADED,0.027615940837891872,0.00047825904428133725,0.00023416211682114607,1770134448.303133
