step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.6456639766693115,0.6456639766693115,5.2709000000206174e-05,5.2709000000206174e-05,robust,robust,0.0,0.3543887323306887,0.20382695697366326,1770134447.6989079
1,0.7702472805976868,0.6705806374549866,2.2707999999926898e-05,4.670880000015032e-05,fast,fast,0.024916660785675115,0.08312081381607062,0.22977542740231316,1770134447.699798
2,0.8323265314102173,0.7029298162460328,2.379200000035553e-05,4.2125440000191366e-05,fast,fast,0.03234917879104615,0.16769726058978307,0.19403058879089352,1770134447.700724
3,0.8131333589553833,0.7249705247879029,2.3749999999989058e-05,3.84503520001509e-05,fast,fast,0.022040708541870124,0.1868903910446167,0.08541973770904532,1770134447.701667
4,0.8938314914703369,0.7587427181243898,2.358299999993818e-05,3.5476881600108356e-05,fast,fast,0.033772193336486844,0.10619209152966302,0.09146460236358633,1770134447.7026298
5,0.9344165325164795,0.7938774810028077,2.3667000000227034e-05,3.3114905280132096e-05,fast,fast,0.03513476287841799,0.06560713448352073,0.09989608501815805,1770134447.7035909
6,0.427433043718338,0.7205885935459139,2.6000000000081513e-05,3.169192422412198e-05,fast,fast,-0.07328888745689388,0.5725929562816621,0.173621116466522,1770134447.70861
7,0.8950046896934509,0.7554718127754213,2.3749999999989058e-05,3.0103539379295398e-05,fast,fast,0.034883219229507434,0.10501906030654906,0.1700649564288943,1770134447.709573
8,0.8622451424598694,0.7768264787123109,2.437500000018744e-05,2.895783150347381e-05,fast,fast,0.021354665936889616,0.1377792325401308,0.11387648647344983,1770134447.710496
9,0.6469393372535706,0.7508490504205629,2.512500000007023e-05,2.8191265202793098e-05,fast,fast,-0.025977428291747984,0.3530857877464295,0.14400495845413186,1770134447.7114701
10,0.999444842338562,0.8005682088041628,2.324999999991917e-05,2.7203012162218312e-05,fast,fast,0.04971915838359986,0.0005784076614379074,0.00017237672805814341,1770134447.712391
11,0.999545156955719,0.8403635984344741,2.3749999999989058e-05,2.6512409729772462e-05,fast,fast,0.03979538963031126,0.0004785930442809949,0.00023391211682133317,1770134447.713303
12,0.9998582005500793,0.8722625188575952,2.329099999975881e-05,2.5868127783769735e-05,fast,fast,0.031898920423121147,0.0001650904499204131,0.0001550144042967716,1770134447.714216
13,0.9996638298034668,0.8977427810467695,2.3667000000227034e-05,2.5427902227061195e-05,fast,fast,0.02548026218917432,0.00035983719653343016,0.00020393777120997214,1770134447.7155771
14,0.999949038028717,0.9181840324431592,2.354199999965445e-05,2.5050721781579846e-05,fast,fast,0.020441251396389637,7.450397128261343e-05,0.00019481146984867692,1770134447.716489
15,0.9999270439147949,0.9345326347374864,2.2915999999817416e-05,2.462377742522736e-05,fast,fast,0.01634860229432722,9.587208520489554e-05,0.0001854069824216431,1770134447.717422
16,0.999722421169281,0.9475705920238454,2.3207999999996787e-05,2.4340621940181248e-05,fast,fast,0.013037957286359037,0.00030078683071899093,0.00015734477615358955,1770134447.718334
