reliability,smoothed_reliability,latency,smoothed_latency
0.9729652404785156,0.9247009476925172,2.4000000000024002e-05,2.3892513750138962e-05
0.9648370146751404,0.9327281610890419,2.3499999999954113e-05,2.3814011000101996e-05
0.9380412697792053,0.9337907828270746,2.408400000009081e-05,2.386800880009976e-05
0.9384227991104126,0.9347171860837423,2.3832999999973126e-05,2.3861007040074436e-05
0.9831478595733643,0.9444033207816668,2.3749999999989058e-05,2.383880563205736e-05
0.9351658821105957,0.9425558330474526,2.4333000000043015e-05,2.3937644505654495e-05
0.9288468956947327,0.9398140455769086,2.408300000000807e-05,2.3966715604525212e-05
0.9452980756759644,0.9409108515967198,2.4166999999852834e-05,2.400677248359074e-05
0.9329155087471008,0.9393117830267961,2.4041000000085688e-05,2.401361798688973e-05
0.9866227507591248,0.9487739765732618,2.3749999999989058e-05,2.3960894389509598e-05
0.9569839239120483,0.9504159660410192,2.408300000000807e-05,2.3985315511609293e-05
0.9410295486450195,0.9485386825618194,2.379199999991144e-05,2.3946652409269723e-05
0.8924487829208374,0.937320702633623,2.3874999999895508e-05,2.393232192739488e-05
0.9596536159515381,0.941787285297206,2.3874999999895508e-05,2.392085754189501e-05
0.9507374167442322,0.9435773115866113,2.37909999998287e-05,2.3894886033481748e-05
0.9638816118240356,0.9476381716340962,2.4374999999965397e-05,2.399090882677848e-05
0.9878189563751221,0.9556743285823015,2.3832999999973126e-05,2.3959327061417414e-05
0.9579914808273315,0.9561377590313076,2.3957999999879576e-05,2.3959061649109847e-05
0.9429890513420105,0.9535080174934483,2.3625000000082608e-05,2.38922493193044e-05
0.9732298851013184,0.9574523910150223,2.4250000000058947e-05,2.396379945545531e-05
0.9670222401618958,0.959366360844397,2.4000000000024002e-05,2.3971039564369052e-05
0.8567501902580261,0.9388431267271228,2.358299999993818e-05,2.3893431651482878e-05
0.9242255091667175,0.9359196032150419,2.3583000000160226e-05,2.383134532121835e-05
0.9011170864105225,0.9289590998541379,2.3749999999989058e-05,2.3815076256972492e-05
0.9732964038848877,0.937826560660288,2.370799999984463e-05,2.3793661005546923e-05
0.9217050671577454,0.9346022619597796,2.3708000000066676e-05,2.3776528804450875e-05
0.9212965369224548,0.9319411169523146,2.4124999999930452e-05,2.3846223043546792e-05
0.9706963896751404,0.9396921714968798,2.3625000000082608e-05,2.3801978434853955e-05
0.9730027318000793,0.9463542835575197,2.3832999999973126e-05,2.380818274787779e-05
0.8751013278961182,0.9321036924252395,2.395800000010162e-05,2.383814619832256e-05
0.9293587803840637,0.9315547100170044,2.3375000000047663e-05,2.3745516958667582e-05
0.9439592361450195,0.9340356152426075,2.4000000000024002e-05,2.3796413566938867e-05
0.9510785341262817,0.9374441990193424,2.3499999999954113e-05,2.373713085354192e-05
0.9543564319610596,0.9408266456076859,2.416700000007488e-05,2.3823104682848512e-05
0.9359721541404724,0.9398557473142433,2.3749999999989058e-05,2.3808483746276624e-05
0.9627115726470947,0.9444269123808136,2.3499999999954113e-05,2.3746786997012124e-05
0.9056686758995056,0.936675265084552,2.4000000000024002e-05,2.3797429597614504e-05
