step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.9994968175888062,0.9994968175888062,5.1374999999964643e-05,5.1374999999964643e-05,fast,LearningControllerState.STABLE,0.0,0.0005545574111938123,0.00028391292553742176,1770136392.426635
1,0.9998787641525269,0.9995732069015504,2.4124999999486363e-05,4.592499999986899e-05,robust,LearningControllerState.STABLE,7.638931274422944e-05,0.0001453608474726309,0.0003258246421822264,1770136392.427608
2,0.9932970404624939,0.9983179736137392,2.2332999998653236e-05,4.120659999962584e-05,fast,LearningControllerState.STABLE,-0.001255233287811186,0.0047369592626651524,0.006725292537504757,1770136392.428902
3,0.9997328519821167,0.9986009492874148,2.3750000000433147e-05,3.77152799997873e-05,robust,LearningControllerState.STABLE,0.0002829756736756339,0.00029089801788373393,0.00011313550186109467,1770136392.429929
4,0.9995684027671814,0.9987944399833681,2.1541000000624422e-05,3.448042399995473e-05,fast,LearningControllerState.STABLE,0.00019349069595331336,0.0007717359430241544,0.00045313823281922794,1770136392.430887
5,0.9998765587806702,0.9990108637428285,2.3125000000234763e-05,3.2209339200010734e-05,robust,LearningControllerState.STABLE,0.0002164237594604046,0.00014656621933006875,0.0001351474529407426,1770136392.431823
6,0.9996362328529358,0.99913593756485,2.2249999998891212e-05,3.021747135978683e-05,fast,LearningControllerState.STABLE,0.00012507382202142647,0.0014204045713501756,0.0003860171470631002,1770136392.434349
7,0.9990000128746033,0.9991087526268008,2.3374999999603574e-05,2.8848977087750182e-05,fast,LearningControllerState.STABLE,-2.7184938049207297e-05,0.001023362125396332,0.0015680906715402898,1770136392.435315
8,0.9955660104751587,0.9984002041964724,2.3415999999443216e-05,2.7762381670088793e-05,robust,LearningControllerState.STABLE,-0.0007085484303284151,0.004457405524840752,0.0041206364212040825,1770136392.436254
9,0.9942936301231384,0.9975788893818056,2.19999999995224e-05,2.6609905335975515e-05,fast,LearningControllerState.STABLE,-0.0008213148146667404,0.020937906200591883,0.005728369876861095,1770136392.437251
10,0.9794564843177795,0.9939544083690004,2.354099999912762e-05,2.5996124268605937e-05,robust,LearningControllerState.STABLE,-0.003624481012805214,0.020567056682219587,0.00576534236126669,1770136392.4382029
11,0.9879760146141052,0.9927587296180215,2.349999999928798e-05,2.5496899414742348e-05,robust,LearningControllerState.STABLE,-0.0011956787509789235,0.030310496940430198,0.012047485385894063,1770136392.439166
12,0.9842048287391663,0.9910479494422505,2.2167000000905546e-05,2.483091953197499e-05,robust,LearningControllerState.STABLE,-0.0017107801757709762,0.015534326919189212,0.015817338260834646,1770136392.440115
