step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.998573899269104,0.998573899269104,5.345800000000622e-05,5.345800000000622e-05,fast,StabilityState.STABLE,0.0,0.0014795587308960023,0.0007570717353821976,1770136391.740055
1,0.9998787641525269,0.9988348722457886,2.3624999999860563e-05,4.7491399999977094e-05,fast,StabilityState.STABLE,0.0002609729766845925,0.0001448608474730051,0.00032240864218113785,1770136391.74095
2,0.9963921904563904,0.998346335887909,2.3125000000234763e-05,4.2618120000028636e-05,fast,StabilityState.STABLE,-0.0004885363578795987,0.003630934543609854,0.005195021724700766,1770136391.7418802
3,0.994127631187439,0.9975025949478151,2.3124999999346585e-05,3.871949599989223e-05,fast,StabilityState.STABLE,-0.0008437409400938733,0.005895493812560382,0.002171147304534493,1770136391.742831
4,0.986602783203125,0.9953226325988771,2.2708000000370987e-05,3.551719679998798e-05,fast,StabilityState.STABLE,-0.002179962348938025,0.013419924796875371,0.009938741844177201,1770136391.743773
5,0.9808870553970337,0.9924355171585085,2.5749999999824524e-05,3.356375743995529e-05,fast,StabilityState.STABLE,-0.0028871154403685706,0.019138694602966133,0.023479300090972544,1770136391.744792
6,0.7752459645271301,0.948997606632233,2.3374999999603574e-05,3.152600595188495e-05,robust,StabilityState.DEGRADED,-0.04343791052627555,0.22477741047286948,0.058171849117462315,1770136391.746211
7,0.9186657071113586,0.9429312267280582,2.1790999999993232e-05,2.9579004761506608e-05,robust,StabilityState.DEGRADED,-0.006066379904174801,0.053297750709533354,0.08135608388864135,1770136391.747157
8,0.9276903867721558,0.9398830587368777,2.1583000000546804e-05,2.797980380931465e-05,robust,StabilityState.DEGRADED,-0.0030481679911804616,0.08607047759283493,0.07233119622784479,1770136391.7480829
9,0.9064337015151978,0.9331931872925419,2.1332999999401636e-05,2.6650443047332048e-05,robust,StabilityState.DEGRADED,-0.00668987144433586,0.250156400985718,0.09358763148480165,1770136391.749048
10,0.9133262038230896,0.9292197905986515,2.1916999999760378e-05,2.5703754437817714e-05,robust,StabilityState.DEGRADED,-0.0039733966938904075,0.2632648697204587,0.08669571317691016,1770136391.74998
