step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.6456639766693115,0.6456639766693115,5.774999999985653e-05,5.774999999985653e-05,robust,robust,0.0,0.35439377333068833,0.20382808297366317,1770136386.726141
1,0.7702472805976868,0.6705806374549866,2.225000000022348e-05,5.064999999992992e-05,fast,fast,0.024916660785675115,0.08312039681607075,0.22977496940231346,1770136386.727029
2,0.8323265314102173,0.7029298162460328,2.358299999993818e-05,4.523659999993157e-05,fast,fast,0.03234917879104615,0.16769705158978265,0.1940306307908939,1770136386.728004
3,0.8131333589553833,0.7249705247879029,2.2916999999900156e-05,4.0772679999925294e-05,fast,fast,0.022040708541870124,0.1868895580446166,0.08541990470904537,1770136386.7289548
4,0.8938314914703369,0.7587427181243898,2.2667000000087256e-05,3.715154399995769e-05,fast,fast,0.033772193336486844,0.10619117552966317,0.09146364436358656,1770136386.72991
5,0.9344165325164795,0.7938774810028077,2.2707999999926898e-05,3.426283519995153e-05,fast,fast,0.03513476287841799,0.06560617548352043,0.09989537701815765,1770136386.7308102
6,0.427433043718338,0.7205885935459139,2.4667000000366812e-05,3.234366816003458e-05,robust,robust,-0.07328888745689388,0.5725916232816624,0.17361982446652213,1770136386.7357519
7,0.829957127571106,0.7424623003509523,2.1917000000204467e-05,3.025833452806856e-05,fast,fast,0.021873706805038418,0.10501851830654907,0.17006478942889425,1770136386.736712
8,0.8622451424598694,0.7664188687727357,2.3749999999989058e-05,2.895666762245266e-05,fast,fast,0.023956568421783397,0.1377786075401306,0.11387627747344942,1770136386.7376451
9,0.6469393372535706,0.7425229624689027,2.4958000000019354e-05,2.8156934097966002e-05,robust,robust,-0.02389590630383298,0.35308562074642946,0.14400441645413187,1770136386.738624
10,0.9998494982719421,0.7939882696295106,2.1499999999896602e-05,2.6825547278352124e-05,fast,fast,0.05146530716060793,0.0005784486614381912,0.00017200172805775793,1770136386.739558
11,0.999545156955719,0.8350996470947524,2.300000000010627e-05,2.6060437822702956e-05,fast,fast,0.04111137746524174,0.00047784304428111213,0.00023378711682164877,1770136386.740501
12,0.9998582005500793,0.8680513577858179,2.3082999999868292e-05,2.5464950258136026e-05,fast,fast,0.032951710691065506,0.0001648824499205226,0.0001555144042968415,1770136386.74144
13,0.9996638298034668,0.8943738521893476,2.3332999999681192e-05,2.5038560206445062e-05,fast,fast,0.02632249440352974,0.0003595031965328843,0.00020402077120973416,1770136386.742791
14,0.999949038028717,0.9154888893572215,2.333300000012528e-05,2.4697448165181108e-05,fast,fast,0.021115037167873885,7.429497128308427e-05,0.00019464546984870879,1770136386.743716
15,0.9999270439147949,0.9323765202687363,2.5041999999864117e-05,2.476635853211771e-05,fast,fast,0.016887630911514795,9.799808520494224e-05,0.0001872399824218718,1770136386.744703
16,0.999722421169281,0.9458457004488453,2.4124999999930452e-05,2.4638086825680262e-05,fast,fast,0.013469180180109008,0.0003017038307189246,0.000159594776153682,1770136386.745687
17,0.9998927712440491,0.9566551146078861,2.6583999999996166e-05,2.5027269460543443e-05,fast,fast,0.010809414159040798,0.0001338127559509239,0.0001269695701600071,1770136386.746719
18,0.9995920658111572,0.9652425048485404,2.324999999991917e-05,2.467181556841859e-05,fast,fast,0.008587390240654247,0.0004311841888426926,0.00023848376846347108,1770136386.747643
19,0.9997093677520752,0.9721358774292473,2.2832999999611303e-05,2.4304052454657134e-05,fast,fast,0.006893372580706991,0.000313465247924416,0.0003262643394470466,1770136386.748611
20,0.9998682737350464,0.9776823566904072,2.3749999999989058e-05,2.419324196372352e-05,fast,fast,0.005546479261159809,0.00015547626495360234,0.0002450654411316755,1770136386.749564
21,0.999768853187561,0.982099655989838,2.254199999995876e-05,2.386299357097057e-05,fast,fast,0.004417299299430799,0.0002536888124389236,0.00012039112890649406,1770136386.7504692
22,0.9996434450149536,0.9856084137948612,2.2625000000164874e-05,2.3615394856809433e-05,fast,fast,0.0035087578050232437,0.0003791799850465516,0.00026520578784205995,1770136386.7517781
