step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.6456639766693115,0.6456639766693115,5.3999999999554404e-05,5.3999999999554404e-05,fast,LearningControllerState.STABLE,0.0,0.35439002333068803,0.2038272079736636,1770136213.902476
1,0.9169034361839294,0.6999118685722352,2.4707999999762364e-05,4.8141599999596e-05,robust,LearningControllerState.STABLE,0.05424789190292367,0.08312127181607032,0.22977551140231345,1770136213.903407
2,0.8059914112091064,0.7211277770996095,2.175000000015359e-05,4.286327999970752e-05,fast,LearningControllerState.STABLE,0.021215908527374316,0.16769713558978339,0.1940303387908937,1770136213.9043531
3,0.8131333589553833,0.7395288934707643,2.354200000009854e-05,3.899902399978573e-05,fast,LearningControllerState.STABLE,0.018401116371154824,0.1868901830446168,0.08541915470904549,1770136213.905317
4,0.8938314914703369,0.7703894130706789,2.2957999999739798e-05,3.5790819199776544e-05,robust,LearningControllerState.STABLE,0.030860519599914538,0.10619146652966283,0.09146381036358608,1770136213.906259
5,0.900126039981842,0.7963367384529116,2.5291000000038366e-05,3.369085535982891e-05,robust,LearningControllerState.STABLE,0.025947325382232767,0.06560630048352056,0.099899251018158,1770136213.907252
6,0.8264020085334778,0.8023497924690249,2.2624999999720785e-05,3.147768428780729e-05,robust,LearningControllerState.STABLE,0.006013054016113295,0.5725951642816618,0.17362061646652194,1770136213.912245
7,0.829957127571106,0.8078712594894412,2.2125000000094985e-05,2.9607147430264828e-05,robust,LearningControllerState.STABLE,0.005521467020416226,0.1050252683065489,0.17006499742889414,1770136213.9135768
8,0.8861454725265503,0.823526102096863,2.1333999999484377e-05,2.795251794410874e-05,robust,LearningControllerState.STABLE,0.015654842607421893,0.13777814854013037,0.11387586147344919,1770136213.914548
9,0.8560172915458679,0.8300243399866641,2.0874999999698218e-05,2.6537014355226636e-05,robust,LearningControllerState.STABLE,0.006498237889801084,0.35308370374642895,0.14400358345413178,1770136213.9155068
10,0.9998494982719421,0.8639893716437197,2.1249999999639613e-05,2.5479611484109232e-05,robust,LearningControllerState.STABLE,0.033965031657055555,0.0005779076614382817,0.00017175172805750094,1770136213.916426
11,0.9997880458831787,0.8911491064916115,2.1416000000051838e-05,2.4666889187297754e-05,fast,LearningControllerState.STABLE,0.027159734847891803,0.00047755104428048867,0.0002333701168213409,1770136213.917347
12,0.9998582005500793,0.9128909253033052,2.2833000000055392e-05,2.4300111349849284e-05,fast,LearningControllerState.STABLE,0.02174181881169368,0.0001646324499207097,0.00015459740429690783,1770136213.918279
13,0.9996638298034668,0.9302455062033375,2.274999999940519e-05,2.3990089079760467e-05,fast,LearningControllerState.STABLE,0.01735458090003228,0.0003589201965326083,0.0002031037712093564,1770136213.91961
14,0.999949038028717,0.9441862125684135,2.270799999948281e-05,2.3733671263704935e-05,robust,LearningControllerState.STABLE,0.01394070636507605,7.366997128244179e-05,0.0001940204698485104,1770136213.920523
15,0.9998359680175781,0.9553161636582466,2.120799999971723e-05,2.3228537010907393e-05,fast,LearningControllerState.STABLE,0.011129951089833057,9.562308520472129e-05,0.00018523998242159223,1770136213.921433
