step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.6456639766693115,0.6456639766693115,5.999999999994898e-05,5.999999999994898e-05,robust,robust,0.0,0.3543960233306884,0.2038270409736631,1770136212.73328
1,0.7702472805976868,0.6705806374549866,2.1792000000075973e-05,5.235839999997438e-05,fast,fast,0.024916660785675115,0.08312018881607086,0.2297745114023133,1770136212.734166
2,0.8323265314102173,0.7029298162460328,2.3457999999809687e-05,4.657831999994145e-05,fast,fast,0.03234917879104615,0.16769692658978252,0.19403096379089346,1770136212.735096
3,0.8131333589553833,0.7249705247879029,2.3667000000227034e-05,4.1996055999998566e-05,fast,fast,0.022040708541870124,0.18689030804461693,0.08541944670904522,1770136212.736029
4,0.8938314914703369,0.7587427181243898,2.3374999999603574e-05,3.827184479991957e-05,fast,fast,0.033772193336486844,0.10619188352966269,0.09146381036358608,1770136212.73696
5,0.9344165325164795,0.7938774810028077,2.6791999999886684e-05,3.597587583991299e-05,fast,fast,0.03513476287841799,0.0656102594835204,0.09989575201815759,1770136212.737856
6,0.427433043718338,0.7205885935459139,2.720799999966772e-05,3.422230067186394e-05,fast,fast,-0.07328888745689388,0.5725941642816617,0.173621116466522,1770136212.742882
7,0.8950046896934509,0.7554718127754213,2.433300000026506e-05,3.224444053754416e-05,fast,fast,0.034883219229507434,0.10501964330654934,0.17006541342889436,1770136212.743874
8,0.8622451424598694,0.7768264787123109,3.891699999991616e-05,3.357895243001856e-05,fast,fast,0.021354665936889616,0.13779377454013053,0.11387865247345008,1770136212.745331
9,0.6469393372535706,0.7508490504205629,2.7124999999905697e-05,3.2288161943995994e-05,fast,fast,-0.025977428291747984,0.35308778774642935,0.14400579145413195,1770136212.746603
10,0.999444842338562,0.8005682088041628,2.3167000000157145e-05,3.0463929555228228e-05,fast,fast,0.04971915838359986,0.0005783246614381454,0.00017208472805796404,1770136212.7475672
11,0.999545156955719,0.8403635984344741,2.3624999999860563e-05,2.9096143644154694e-05,fast,fast,0.03979538963031126,0.0004784680442808664,0.00023370411682144265,1770136212.748479
12,0.9998582005500793,0.8722625188575952,2.2915999999817416e-05,2.786011491528724e-05,fast,fast,0.031898920423121147,0.0001647154499204717,0.00015480640429688108,1770136212.7493818
13,0.9996638298034668,0.8977427810467695,2.541599999972277e-05,2.737129193217435e-05,fast,fast,0.02548026218917432,0.0003615861965329259,0.000203228771209929,1770136212.750767
14,0.999949038028717,0.9181840324431592,2.254199999995876e-05,2.6405433545731232e-05,fast,fast,0.020441251396389637,7.350397128291775e-05,0.00019431246984868977,1770136212.7516632
15,0.9999270439147949,0.9345326347374864,2.2334000000068244e-05,2.559114683659864e-05,fast,fast,0.01634860229432722,9.529008520514637e-05,0.0001852819824219587,1770136212.752558
16,0.999722421169281,0.9475705920238454,2.225000000022348e-05,2.4922917469323607e-05,fast,fast,0.013037957286359037,0.0002998288307192176,0.00015709477615377665,1770136212.753454
17,0.9998927712440491,0.9580350278678862,2.2416000000191616e-05,2.442153397549721e-05,fast,fast,0.010464435844040776,0.00012964475595111935,0.00012605257016007343,1770136212.754349
18,0.9995920658111572,0.9663464354565404,2.3207999999996787e-05,2.4178827180397127e-05,fast,fast,0.00831140758865423,0.0004311421888427702,0.00022864976846292961,1770136212.75524
19,0.9997093677520752,0.9730190219156474,2.274999999984928e-05,2.3893061744287556e-05,fast,fast,0.006672586459106955,0.00031338224792465397,0.00032568133944721467,1770136212.756135
20,0.9998682737350464,0.9783888722795273,2.2957999999739798e-05,2.3706049395378006e-05,fast,fast,0.0053698503638799355,0.00015468426495335308,0.0002450654411316755,1770136212.7570581
21,0.999768853187561,0.9826648684611341,2.249999999959229e-05,2.3464839516220865e-05,fast,fast,0.004275996181606789,0.00025364681243855713,0.00012055712890601811,1770136212.757952
22,0.9996434450149536,0.9860605837718981,2.2624999999720785e-05,2.329687161292085e-05,fast,fast,0.0033957153107639915,0.0003791799850461075,0.00026483078784167446,1770136212.7592478
23,0.9998241662979126,0.9888133002771011,2.279200000021575e-05,2.3195897290379833e-05,fast,fast,0.0027527165052030345,0.0001986257020876181,0.00012195243109136555,1770136212.760548
24,0.9998497366905212,0.9910205875597852,2.5041999999864117e-05,2.3565117832276694e-05,fast,fast,0.002207287282684045,0.00017530530947862388,0.00028689069329823624,1770136212.7616389
25,0.999823808670044,0.992781231781837,2.4916999999735623e-05,2.3835494265768482e-05,fast,fast,0.0017606442220517993,0.0002011083299557903,0.00024881304550161687,1770136212.7626612
26,0.9998967051506042,0.9942043264555904,2.4750000000128836e-05,2.4018395412640557e-05,fast,fast,0.0014230946737534556,0.0001280448493958808,0.0002442816274719206,1770136212.763632
27,0.9998219013214111,0.9953278414287546,2.5332999999960748e-05,2.4281316330104597e-05,fast,fast,0.001123514973164208,0.00020343167858882794,0.000600474426452724,1770136212.764607
28,0.9996784329414368,0.9961979597312911,3.529200000018662e-05,2.6483453064121004e-05,fast,fast,0.0008701183025364712,0.00035685905856341904,0.00013141552316264793,1770136212.765676
29,0.9999145865440369,0.9969412850938403,2.3708000000066676e-05,2.592836245131014e-05,fast,fast,0.0007433253625491743,0.00010912145596320144,0.0004331294443056244,1770136212.766628
30,0.9996597766876221,0.9974849834125966,2.304200000002865e-05,2.5351089961053843e-05,fast,fast,0.000543698318756336,0.00036326531237795834,0.00013276326715105924,1770136212.767547
31,0.9999125599861145,0.9979704987273003,2.279100000013301e-05,2.483907196886968e-05,fast,fast,0.00048551531470364395,0.00011023101388563106,0.00017963814581278825,1770136212.768469
32,0.9996501803398132,0.9983064350498029,2.2707999999926898e-05,2.4412857575081128e-05,fast,fast,0.00033593632250261685,0.0003725276601866945,0.0002054515151979075,1770136212.769375
33,0.9998342394828796,0.9986119959364183,2.2916999999900156e-05,2.4113686060044933e-05,fast,fast,0.00030556088661537473,0.00018867751712026148,0.00017587626248172228,1770136212.770314
34,0.9995275139808655,0.9987950995453078,2.2334000000068244e-05,2.37577488480496e-05,fast,fast,0.00018310360888951216,0.0004948200191345897,0.00022131839715600066,1770136212.771219
35,0.9997028708457947,0.9989766538054052,2.2667000000087256e-05,2.3539599078457133e-05,fast,fast,0.00018155426009747178,0.0003197961542054095,0.0003575871965333377,1770136212.7721229
36,0.9997003674507141,0.9991213965344671,2.2707999999926898e-05,2.337327926275109e-05,fast,fast,0.00014474272906184193,0.00032234054928581557,0.0002481238826597121,1770136212.7730188
37,0.999683141708374,0.9992337455692485,2.4208000000136565e-05,2.3540223410228185e-05,fast,fast,0.00011234903478141156,0.00034106629162611313,0.00023777506982458618,1770136212.773974
38,0.9994937777519226,0.9992857520057833,2.2707999999926898e-05,2.337377872816793e-05,fast,fast,5.200643653480164e-05,0.0005289302480773195,0.00017688954144290392,1770136212.774872
39,0.9996242523193359,0.9993534520684939,2.2833000000055392e-05,2.326562298254542e-05,fast,fast,6.770006271061835e-05,0.0003985806806641179,0.00017501816958587213,1770136212.775768
40,0.9995856285095215,0.9993998873566995,2.2584000000325233e-05,2.3129298386101385e-05,fast,fast,4.643528820558185e-05,0.00043695549047884086,0.0001607482641299285,1770136212.7766678
41,0.9997037649154663,0.9994606628684528,2.2458000000113998e-05,2.2995038708903906e-05,fast,fast,6.07755117533193e-05,0.0003186930845338054,0.00015044747506687273,1770136212.777753
42,0.9994677901268005,0.9994620883201224,2.8874999999928264e-05,2.417103096710878e-05,fast,fast,1.425451669589961e-06,0.0005610848731993912,9.412741088876686e-05,1770136212.7787929
43,0.9996970891952515,0.9995090884951483,2.3166000000074405e-05,2.3970024773701908e-05,fast,fast,4.7000175025901925e-05,0.00032607680474860956,0.00010847475814790286,1770136212.779752
44,0.9997345805168152,0.9995541868994817,2.3166999999713056e-05,2.380941981890414e-05,fast,fast,4.509840433342127e-05,0.0002885864831845275,0.00025383311462423563,1770136212.7810922
45,0.9998683333396912,0.9996170161875236,2.3416999999970045e-05,2.3730935855117324e-05,fast,fast,6.282928804191013e-05,0.00015508366030880794,0.00017840861111473316,1770136212.782391
46,0.9992513656616211,0.9995438860823431,2.3207999999996787e-05,2.3626348684093216e-05,fast,fast,-7.313010518050778e-05,0.000771842338378903,0.0001267615701596725,1770136212.783306
47,0.999861478805542,0.9996074046269829,2.3124999999790674e-05,2.3526078947232708e-05,fast,fast,6.351854463981788e-05,0.0001616461944577985,9.863420104982978e-05,1770136212.784608
48,0.9996984004974365,0.9996256038010738,2.2874999999977774e-05,2.3395863157781722e-05,fast,fast,1.8199174090849368e-05,0.00032447450256345434,0.0004579662090455905,1770136212.785532
49,0.9999468326568604,0.9996898495722312,2.2667000000087256e-05,2.3250090526242833e-05,fast,fast,6.42457711573785e-05,7.58343431397357e-05,0.00011061496716324726,1770136212.786433
50,0.9998161792755127,0.9997151155128875,2.3250000000363258e-05,2.3250072421066922e-05,fast,fast,2.5265940656327146e-05,0.00020707072448766795,0.00018196751766952346,1770136212.78774
51,0.9998732209205627,0.9997467365944226,2.2667000000087256e-05,2.313345793687099e-05,fast,fast,3.162108153509369e-05,0.00014944607943734312,8.079504013025485e-05,1770136212.7886488
52,0.9995481371879578,0.9997070167131297,2.2874999999977774e-05,2.3081766349492347e-05,fast,fast,-3.9719881292921144e-05,0.0004747378120422141,0.0002050589105531131,1770136212.7895691
53,0.9999482035636902,0.9997552540832418,2.2834000000138133e-05,2.3032213079621505e-05,fast,fast,4.8237370112169664e-05,7.463043630995259e-05,0.00013281808108533966,1770136212.790855
54,0.9996172785758972,0.999727658981773,2.2915999999817416e-05,2.300897046366069e-05,fast,fast,-2.7595101468880223e-05,0.0004056374241026006,0.00010347978192148943,1770136212.791754
55,0.9998149871826172,0.9997451246219419,2.2416999999830267e-05,2.2890576370894604e-05,fast,fast,1.7465640168912167e-05,0.00020742981738264277,0.00017245516986053033,1770136212.792656
56,0.9996892809867859,0.9997339558949107,2.279199999977166e-05,2.2870861096670015e-05,fast,fast,-1.116872703121885e-05,0.000333511013213883,0.00019091979580698748,1770136212.793559
57,0.9998453259468079,0.9997562299052902,2.675000000040839e-05,2.3646688877417692e-05,fast,fast,2.2274010379574882e-05,0.00018142405319254706,0.00018890026110840452,1770136212.794528
58,0.9997038841247559,0.9997457607491834,2.349999999973207e-05,2.361735110188057e-05,fast,fast,-1.0469156106807098e-05,0.0003196158752438727,0.0001420980335389288,1770136212.795466
59,0.9997920989990234,0.9997550283991514,2.279199999977166e-05,2.3452280881458786e-05,fast,fast,9.267649968003333e-06,0.00023069300097633416,0.00011348178082259963,1770136212.796371
60,0.9997740387916565,0.9997588304776525,2.2666000000004516e-05,2.3295024705167934e-05,fast,fast,3.802078501036199e-06,0.0002486272083435104,0.00017756256466672227,1770136212.797274
61,0.999163806438446,0.9996398256698112,2.2374999999907885e-05,2.3111019764115925e-05,fast,fast,-0.00011900480784121648,0.000858568561553863,0.00027093964767432865,1770136212.7981691
62,0.9998448491096497,0.999680830357779,2.274999999984928e-05,2.3038815811262598e-05,fast,fast,4.1004687967749476e-05,0.00017790089035019108,0.00013641219692983597,1770136212.799446
63,0.999823808670044,0.999709426020232,2.2292000000145862e-05,2.2889452649039254e-05,fast,fast,2.8595662453057002e-05,0.00019848332995620055,0.00024884516162115844,1770136212.800726
