step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,fast_J,robust_J,timestamp
0,0.6456639766693115,0.6456639766693115,5.512499999982268e-05,5.512499999982268e-05,robust,StabilityState.DEGRADED,0.0,0.3543911483306883,0.20382716597366324,1770136213.316226
1,0.7702472805976868,0.6705806374549866,2.1542000000263073e-05,4.840839999991076e-05,fast,StabilityState.STABLE,0.024916660785675115,0.08311998081607053,0.2297742614023135,1770136213.3170822
2,0.8323265314102173,0.7029298162460328,2.275000000029337e-05,4.327671999998728e-05,fast,StabilityState.STABLE,0.03234917879104615,0.167696218589783,0.1940298387908932,1770136213.317985
3,0.8131333589553833,0.7249705247879029,2.3667000000227034e-05,3.935477600003523e-05,robust,StabilityState.DEGRADED,0.022040708541870124,0.18689030804461693,0.0854186957090457,1770136213.318903
4,0.9085577726364136,0.761687974357605,2.1374999999768107e-05,3.57588207999818e-05,robust,StabilityState.DEGRADED,0.03671744956970213,0.10619150852966319,0.0914636023635862,1770136213.319809
5,0.900126039981842,0.7893755874824525,2.120800000016132e-05,3.2848656640017704e-05,robust,StabilityState.DEGRADED,0.027687613124847466,0.06560621748352036,0.09989516801815812,1770136213.320699
6,0.8264020085334778,0.7967808716926577,2.120799999971723e-05,3.0520525311957615e-05,robust,StabilityState.DEGRADED,0.007405284210205143,0.5725907892816622,0.17361919946652193,1770136213.325584
7,0.829957127571106,0.8034161228683474,2.5291000000038366e-05,2.9474620249573767e-05,robust,StabilityState.DEGRADED,0.006635251175689749,0.10501826930654934,0.17006816342889408,1770136213.326585
8,0.8861454725265503,0.819961992799988,2.2874999999977774e-05,2.815469619965457e-05,robust,StabilityState.DEGRADED,0.016545869931640644,0.13777981554013063,0.11387740247344968,1770136213.3276238
9,0.8560172915458679,0.8271730525491641,2.7875000000232575e-05,2.8098756959770172e-05,robust,StabilityState.DEGRADED,0.007211059749176019,0.35308678774642965,0.1440105834541323,1770136213.3291368
10,0.9998494982719421,0.8617083416937197,2.1749999999709502e-05,2.682900556775804e-05,robust,StabilityState.DEGRADED,0.034535289144555614,0.0005786166614378807,0.00017225172805757083,1770136213.330187
11,0.9997880458831787,0.8893242825316116,2.1625000000025096e-05,2.5788204454211453e-05,robust,StabilityState.DEGRADED,0.027615940837891872,0.00047784304428066804,0.00023357911682131416,1770136213.3310962
12,0.9998664855957031,0.9114327231444299,2.1540999999736243e-05,2.4938763563316413e-05,robust,StabilityState.DEGRADED,0.02210844061281836,0.00016500844992073382,0.00015505540429661124,1770136213.332014
13,0.9998181462287903,0.929109807761302,2.1625000000025096e-05,2.427601085065815e-05,robust,StabilityState.DEGRADED,0.01767708461687212,0.00035958619653309043,0.0002034787712097419,1770136213.333351
14,0.9998271465301514,0.943253275515072,2.1749999999709502e-05,2.3770808680468422e-05,robust,StabilityState.DEGRADED,0.014143467753769956,7.391997128314287e-05,0.00019460346984834231,1770136213.3343182
15,0.9998359680175781,0.9545698140155733,2.245899999975265e-05,2.350844694432527e-05,robust,StabilityState.DEGRADED,0.011316538500501294,9.558108520479891e-05,0.00018649098242162765,1770136213.335243
16,0.9998642802238464,0.963628707257228,2.1333000000289815e-05,2.307335755551818e-05,robust,StabilityState.DEGRADED,0.009058893241654764,0.0003006208307190228,0.00015705277615385427,1770136213.3361459
17,0.9998951554298401,0.9708819968917505,2.1374999999768107e-05,2.273368604436817e-05,robust,StabilityState.DEGRADED,0.007253289634522431,0.00013006175595098313,0.00012621957015968022,1770136213.337045
18,0.9997925162315369,0.9766641007597078,2.1832999999915614e-05,2.255354883547766e-05,robust,StabilityState.DEGRADED,0.0057821038679573,0.00043076718884282883,0.00022931676846305038,1770136213.3379571
19,0.999695360660553,0.9812703527398768,2.0875000000142307e-05,2.221783906841059e-05,robust,StabilityState.DEGRADED,0.004606251980169063,0.00031342424792502044,0.0003255143394471638,1770136213.3388832
20,0.9997761845588684,0.9849715191036752,2.1084000000115566e-05,2.1991071254751587e-05,robust,StabilityState.DEGRADED,0.0037011663637983583,0.0001567682649534774,0.00024489944113170736,1770136213.339838
21,0.9999008178710938,0.987957378857159,2.150000000034069e-05,2.189285700386941e-05,robust,StabilityState.DEGRADED,0.002985859753483755,0.0002541888124389935,0.00012068212890659069,1770136213.3407419
22,0.9997563362121582,0.9903171703281588,2.1583000000102714e-05,2.183088560311607e-05,robust,StabilityState.DEGRADED,0.00235979147099985,0.0003794719850462869,0.0002652467878418996,1770136213.342083
23,0.9998995065689087,0.9922336375763088,4.187500000041311e-05,2.5839708482575478e-05,robust,StabilityState.DEGRADED,0.0019164672481499778,0.00019904170208739913,0.0001423684310917217,1770136213.3435001
24,0.9997421503067017,0.9937353401223874,2.4459000000032205e-05,2.5563566786066823e-05,robust,StabilityState.DEGRADED,0.0015017025460786204,0.0001775543094786336,0.00028230869329837205,1770136213.344587
25,0.9997735619544983,0.9949429844888097,2.2332999999985503e-05,2.4917453428850563e-05,robust,StabilityState.DEGRADED,0.0012076443664222891,0.00020365032995561805,0.0002487710455016945,1770136213.34582
26,0.9997789263725281,0.9959101728655534,2.1792000000075973e-05,2.4292362743095646e-05,robust,StabilityState.DEGRADED,0.0009671883767436995,0.00012708584939602474,0.0002428656274719998,1770136213.346782
27,0.9994221925735474,0.9966125768071522,2.1542000000263073e-05,2.3742290194529133e-05,robust,StabilityState.DEGRADED,0.000702403941598817,0.0002012646785889416,0.0005993494264528998,1770136213.347709
28,0.9998906254768372,0.9972681865410893,2.1792000000075973e-05,2.3352232155638503e-05,robust,StabilityState.DEGRADED,0.0006556097339370792,0.0003446920585634672,0.00013116652316291777,1770136213.348623
29,0.9995887875556946,0.9977323067440104,2.141700000013458e-05,2.296518572453772e-05,robust,StabilityState.DEGRADED,0.00046412020292108114,0.00010862245596321429,0.0004326294443055545,1770136213.349566
30,0.9998887777328491,0.9981636009417781,2.1416000000051838e-05,2.2655348579640544e-05,robust,StabilityState.DEGRADED,0.0004312941977677731,0.0003629313123778566,0.00013263826715093074,1770136213.350537
31,0.999841570854187,0.99849919492426,2.225000000022348e-05,2.2574278863757133e-05,robust,StabilityState.DEGRADED,0.000335593982481841,0.00011014801388542494,0.00018067914581321176,1770136213.351451
32,0.9998162984848022,0.9987626156363685,2.175000000015359e-05,2.2409423091036423e-05,robust,StabilityState.DEGRADED,0.0002634207121084975,0.00037244466018693245,0.0002054515151979075,1770136213.3523788
33,0.9998452067375183,0.9989791338565985,2.1540999999736243e-05,2.223573847277639e-05,robust,StabilityState.DEGRADED,0.0002165182202300553,0.0001881775171201916,0.0001763342624814257,1770136213.3533251
34,0.9997998476028442,0.9991432766058477,2.1375000000212196e-05,2.206359077826355e-05,robust,StabilityState.DEGRADED,0.00016414274924914096,0.0004954860191341837,0.00022152739715597392,1770136213.354253
35,0.9996638298034668,0.9992473872453715,2.116599999979485e-05,2.1884072622569812e-05,robust,StabilityState.DEGRADED,0.0001041106395238689,0.0003199631542054604,0.000357336196532998,1770136213.355173
36,0.9997730851173401,0.9993525268197654,2.1749999999709502e-05,2.185725809799775e-05,robust,StabilityState.DEGRADED,0.00010513957439384214,0.00032250754928586645,0.0002486648826596216,1770136213.3560839
37,0.9997835159301758,0.9994387246418476,2.1082999999588736e-05,2.1702406478315948e-05,robust,StabilityState.DEGRADED,8.619782208219018e-05,0.00033989929162592247,0.00023756706982380749,1770136213.356985
38,0.9998441934585571,0.9995198184051896,2.145899999961287e-05,2.1653725182575337e-05,robust,StabilityState.DEGRADED,8.109376334197727e-05,0.0005290142480776083,0.00017726554144248396,1770136213.357912
39,0.9998463988304138,0.9995851344902345,2.1250000000083702e-05,2.157298014607701e-05,robust,StabilityState.DEGRADED,6.53160850448975e-05,0.00039870668066432913,0.00017485116958626534,1770136213.358845
40,0.9998605847358704,0.9996402245393617,2.2416999999830267e-05,2.174178411682766e-05,robust,StabilityState.DEGRADED,5.5090049127293206e-05,0.00043845549047860644,0.00016183226412946894,1770136213.3597708
41,0.9998758435249329,0.999687348336476,2.245899999975265e-05,2.188522729341266e-05,robust,StabilityState.DEGRADED,4.712379711424575e-05,0.0003221520845335668,0.00014661547506689132,1770136213.360804
42,0.9999279975891113,0.999735478187003,2.1832999999915614e-05,2.187478183471325e-05,robust,StabilityState.DEGRADED,4.812985052704555e-05,0.0005555428731995882,9.383541088858749e-05,1770136213.361724
43,0.9999132752418518,0.9997710375979729,2.141699999969049e-05,2.17832254677087e-05,robust,StabilityState.DEGRADED,3.555941096988757e-05,0.00032574380474859055,0.00010814175814788385,1770136213.362627
44,0.999767541885376,0.9997703384554535,2.1625000000025096e-05,2.1751580374171982e-05,robust,StabilityState.DEGRADED,-6.991425194335932e-07,0.00028825248318486985,0.00025408311462404853,1770136213.3639412
45,0.9998432993888855,0.9997849306421399,2.1333000000289815e-05,2.166786429939555e-05,robust,StabilityState.DEGRADED,1.4592186686424036e-05,0.00015441666030868717,0.00017803361111479177,1770136213.365222
46,0.9998951554298401,0.99980697559968,2.1541999999818984e-05,2.1642691439480237e-05,robust,StabilityState.DEGRADED,2.2044957540101606e-05,0.0007710093383792582,0.0001263865701597311,1770136213.3661609
47,0.9999229907989502,0.9998301786395342,2.1916000000121727e-05,2.1697353151608535e-05,robust,StabilityState.DEGRADED,2.3203039854147178e-05,0.0001611041944582503,9.892520104992641e-05,1770136213.367448
48,0.9995635747909546,0.9997768578698183,2.2165999999934627e-05,2.1791082521273755e-05,robust,StabilityState.DEGRADED,-5.3320769715869965e-05,0.00032693350256352005,0.0004585912090453448,1770136213.368432
49,0.9999105930328369,0.9998036049024221,2.1541000000180333e-05,2.174106601705507e-05,robust,StabilityState.DEGRADED,2.674703260385769e-05,7.633434313980558e-05,0.00011094796716326627,1770136213.369361
50,0.9998393654823303,0.9998107570184038,2.1499999999896602e-05,2.1692852813623378e-05,robust,StabilityState.DEGRADED,7.152115981678975e-06,0.00020702872448730147,0.00018213451766957434,1770136213.370659
51,0.9999404549598694,0.999836696606697,2.145900000005696e-05,2.1646082250910095e-05,robust,StabilityState.DEGRADED,2.5939588293222293e-05,0.00014990407943749062,8.10040401306722e-05,1770136213.3715599
52,0.999816358089447,0.9998326289032471,2.1084000000115566e-05,2.153366580075119e-05,robust,StabilityState.DEGRADED,-4.067703449961435e-06,0.0004744048120421951,0.00020472591055309408,1770136213.372454
53,0.9998885989189148,0.9998438229063807,2.1084000000115566e-05,2.1443732640624066e-05,robust,StabilityState.DEGRADED,1.1194003133652153e-05,7.49634363099716e-05,0.00013248508108532064,1770136213.373752
54,0.9999181032180786,0.9998586789687204,2.1041999999749095e-05,2.1363386112449073e-05,robust,StabilityState.DEGRADED,1.4856062339640985e-05,0.0004055544241028386,0.00010293878192113581,1770136213.374657
55,0.9998489618301392,0.9998567355410042,2.1292000000006084e-05,2.1349108889960476e-05,robust,StabilityState.DEGRADED,-1.9434277162000413e-06,0.00020851281738254457,0.00017233016986084593,1770136213.3755689
